,conference_year,category,title,author,abstract,download_url,keywords
10,2000,Agents,A Mechanism for Group Decision Making in Collaborative Activity,"Luke Hunsberger, Harvard University; Massimo Zancanaro, ITC-irst","The SharedPlans formalization of collaboration stipulates that collaborating agents must commit to certain decision-making processes, but it does not specify those processes. This paper presents a mechanism for group decision making that may be applied to the decisions that agents involved in a SharedPlan need to make: adopting the initial commitment, selecting a recipe, assigning agents to subtasks, and identifying various action parameters. The paper thus more fully specifies the dynamic expansion of a partial SharedPlan to a more complete plan. The decision-making mechanism is represented by a fixed, fully-specified SharedPlan. A set of speech acts and conditions under which those speech acts invoke the decision-making SharedPlans are also defined. The definition of the force of declarative speech acts is based on Searle’s notion of constitutive rules.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-005.pdf,
11,2000,Agents,Cobot in LambdaMOO: A Social Statistics Agent,"Charles Lee Isbell, Jr., Michael Kearns, Dave Kormann, Satinder Singh, and Peter Stone, AT&T Shannon Labs","We describe our development of Cobot, a software agent who lives in LambdaMOO, a popular virtual world frequented by hundreds of users. We present a detailed discussion of the functionality that has made him one of the objects most frequently interacted with in LambdaMOO, human or artificial.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-006.pdf,
12,2000,Agents,Semantics of Agent Communication Languages for Group Interaction,"Sanjeev Kumar, Marcus J. Huber, David R. McGee, and Philip R. Cohen, Oregon Graduate Institute; Hector J. Levesque, University of Toronto","Group communication is the core of societal interactions. Therefore, artificial agents should be able to communicate with groups as well as individuals. However, most contem-porary agent communication languages, notably FIPA and KQML, have either no provision or no well-defined seman-tics for group communication. We give a semantics for group communication that we believe can profitably enrich the agent communication languages. In our semantics, indi-vidual communication is a special case of group communication wherein each communicating group consists of a single agent. One of the novel features of this semantics is that it allows senders to send messages even without knowing all the potential recipients of those messages -- a typical scenario in broadcast communication.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-007.pdf,
13,2000,Agents,Deliberation in Equilibrium: Bargaining in Computationally Complex Problems,"Kate Larson and Tuomas Sandholm, Washington University","We develop a normative theory of interaction - negotiation in particular - among self-interested computationally limited agents where computational actions are game-theoretically treated as part of an agent’s strategy. We focus on a 2-agent setting where each agent has an intractable individual problem, and there is a potential gain from pooling the problems, giving rise to an intractable joint problem. At any time, an agent can compute to improve its solution to its problem, its opponent’s problem, or the joint problem. At a deadline the agents then decide whether to implement the joint solution, and if so, how to divide its value (or cost). We present a fully normative model for controlling anytime algorithms where each agent has statistical performance profiles which are optimally conditioned on the problem instance as well as on the path of results of the algorithm run so far. Using this model, we analyze the perfect Bayesian equilibria of the games which differ based on whether the performance profiles are deterministic or stochastic, whether the deadline is known or not, and whether the proposer is known in advance. Finally, we present algorithms for finding the equilibria.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-008.pdf,
14,2000,Agents,An Algorithm for Multi-Unit Combinatorial Auctions,"Kevin Leyton-Brown, Yoav Shoham, and Moshe Tennenholtz, Stanford University","We present a novel algorithm to compute the winners in a combinatorial auction (CA), that is, an auction in which bidders bid for bundles of goods. Recently published algorithms are limited to single-unit CAs, already a hard computational problem. In contrast, here we address the more general problem in which there are multiple units of each good, and each bid specifies the number of units desired from each good. We prove that our branch-and-bound algorithm, which incorporates a specialized dynamic programming procedure, is correct. We then provide very encouraging initial experimental results with an implemented version of the algorithm.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-009.pdf,
15,2000,Agents,Maintainability: A Weaker Stabilizability Like Notion for High Level Control,"Mutsumi Nakamura, University of Texas at Arlington; Chitta Baral, Arizona State University; Marcus Bjäreland, Linköping University","The goal of most agents is not just to reach a goal state, but rather also (or alternatively) to put restrictions on its trajectory, in terms of states it must avoid and goals that it must maintain. This is analogous to the notions of `safety' and `stability' in the discrete event systems and temporal logic community. In this paper we argue that the notion of `stability' is too strong for formulating `maintenance' goals of an agent -- in particular, reactive and software agents, and give examples of such agents. We present a weaker notion of `maintainability' and show that our agents which do not satisfy the stability criteria, do satisfy the weaker criteria. We give algorithms to test maintainability, and also to generate control for maintainability. We then develop the notion of `supportability' that generalizes both `maintainability' and `stabilizability, develop an automata theory that distinguishes between exogenous and control actions, and develop a temporal logic based on it.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-010.pdf,
16,2000,Agents,Agent Capabilities: Extending BDI Theory,"Lin Padgham, RMIT University; Patrick Lambrix, Linköpings Universitet","This paper presents a formalisation of capabilities within the framework of beliefs, goals and intentions (BDI) and indicates how capabilities can affect agent reasoning about its intentions. We define a style of agent commitment which we refer to as a self-aware agent which allows an agent to modify its goals and intentions as its capabilities change. We also indicate which aspects of the specification of a BDI interpreter are affected by the introduction of capabilities and give some indications of additional reasoning which could be incorporated into an agent system on the basis of both the theoretical analysis and the existing implementation. The introduction of capabilities in the BDI framework has a number of advantages such as a better mapping of theory to intuition, the elimination of a mismatch between theory and actual systems, and an indication of issues and areas for further development of implemented reasoning in agent systems.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-011.pdf,
17,2000,Agents,Iterative Combinatorial Auctions: Theory and Practice,"David C. Parkes and Lyle H. Ungar, University of Pennsylvania","Combinatorial auctions, which allow agents to bid directly for bundles of resources, are necessary for optimal auction-based solutions to resource allocation problems with agents that have non-additive values for resources, such as distributed scheduling and task assignment problems. We introduce iBundle, the first iterative combinatorial auction that is optimal for a reasonable agent bidding strategy, in this case myopic best-response bidding. Its optimality is proved with a novel connection to primal-dual optimization theory. We demonstrate orders of magnitude performance improvements over the only other known optimal combinatorial auction, the Generalized Vickrey Auction.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-012.pdf,
18,2000,Agents,Preventing Strategic Manipulation in Iterative Auctions: Proxy Agents and Price-Adjustment,"David C. Parkes and Lyle H. Ungar, University of Pennsylvania","Iterative auctions have many computational advantages over sealed-bid auctions, but can present new possibilities for strategic manipulation. We propose a two-stage technique to make iterative auctions that compute optimal allocations with myopic best-response bidding strategies more robust to manipulation. First, introduce proxy bidding agents to constrain bidding strategies to (possibly untruthful) myopic best-response. Second, after the auction terminates adjust the prices towards those given in the Vickrey auction, a sealed-bid auction in which truth-revelation is optimal. We present an application of this methodology to iBundle, an iterative combinatorial auction which gives optimal allocations for myopic best-response agents.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-013.pdf,
19,2000,Agents,Improved Algorithms for Optimal Winner Determination in Combinatorial Auctions and Generalizations,"Tuomas Sandholm and Subhash Suri, Washington University","Combinatorial auctions can be used to reach efficient resource and task allocations in multiagent systems where the items are complementary. Determining the winners is NP-complete and inapproximable, but it was recently shown that optimal search algorithms do very well on average. This paper presents a more sophisticated search algorithm for optimal (and anytime) winner determination, including structural improvements that reduce search tree size, faster data structures, and optimizations at search nodes based on driving toward, identifying and solving tractable special cases. We also uncover a more general tractable special case, and design algorithms for solving it as well as for solving known tractable special cases substantially faster. We generalize combinatorial auctions to multiple units of each item, to reserve prices on singletons as well as combinations, and to combinatorial exchanges---all allowing for substitutability. Finally, we present algorithms for determining the winners in these generalizations.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-014.pdf,
20,2000,Agents,Some Tractable Combinatorial Auctions,"Moshe Tennenholtz, Technion, Israel Institute of Technology","Auctions are the most widely used strategic game-theoretic mechanism in the Internet. Auctions have been mostly studied from a game-theoretic and economic perspective, although recent work in AI and OR has been concerned with computational aspects of auctions as well. When faced from a computational perspective, combinatorial auctions are perhaps the most challenging type of auctions. Combinatorial auctions are auctions where agents may submit bids for bundles of goods. Given that finding an optimal allocation of the goods in a combinatorial auction is intractable, researchers have been concerned with exposing tractable instances of combinatorial auctions. In this work we introduce polynomial solutions for a variety of non-trivial combinatorial auctions, such as combinatorial network auctions, various sub-additive combinatorial auctions, and some restricted forms of multi-unit combinatorial auctions.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-015.pdf,
21,2000,Agents,Collective Intelligence and Braess’ Paradox,"Kagan Tumer and David Wolpert, NASA Ames Research Center","We consider the use of multi-agent systems to control network routing. Conventional approaches to this task are based on Ideal Shortest Path routing Algorithm (ISPA), under which at each moment each agent in the network sends all of its traffic down the path that will incur the lowest cost to that traffic. We demonstrate in computer experiments that due to the side-effects of one agent’s actions on another agent’s traffic, use of ISPA’s can result in large global cost. Indeed, in a simulation of Braess’ paradox we see that adding new capacity to a network with ISPA agents can decrease overall throughput. The theory of COllective INtelligence (COIN) design concerns precisely the issue of avoiding such side-effects. We use that theory to derive an idealized routing algorithm and show that a practical machine-learning-based version of this algorithm, in which costs are only imprecisely estimated substantially outperforms the ISPA, despite having access to less information than does the ISPA. In particular, this practical COIN algorithm avoids Braess’ paradox.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-016.pdf,
22,2000,Agents,Robust Combinatorial Auction Protocol against False-Name Bids,"Makoto Yokoo, Yuko Sakurai, and Shigeo Matsubara, NTT Communication Science Laboratories","This paper presents a new combinatorial auction protocol (LDS protocol) that is robust against false-name bids. Internet auctions have become an integral part of Electronic Commerce (EC) and a promising field for applying agent and Artificial Intelligence technologies. Although the Internet provides an excellent infrastructure for combinatorial auctions, we must consider the possibility of a new type of cheating, i.e., an agent tries to profit from submitting several bids under fictitious names (false-name bids). If there exists no false-name bid, the generalized Vickrey auction (G.V.A.) satisfies individual rationality, Pareto efficiency, and incentive compatibility. On the other hand, when false-name bids are possible, it is theoretically impossible for a combinatorial auction protocol to simultaneously satisfy these three properties.The LDS protocol, which is a modification of the G.V.A., utilizes reservation prices of auctioned goods for making decisions on whether to sell goods in a bundle or separately. The LDS protocol satisfies individual rationality and incentive compatibility, although it is not guaranteed to achieve a Pareto efficient social surplus. Simulation results show that the LDS protocol can achieve a better social surplus than that for a protocol that always sells goods in a bundle.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-017.pdf,
23,2000,Cognitive Modeling,Self-Organization of Innate Face Preferences: Could Genetics Be Expressed through Learning?,"James A. Bednar and Risto Miikkulainen, The University of Texas at Austin","Self-organizing models develop realistic cortical structures when given approximations of the visual environment as input, and are an effective way to model the development of face recognition abilities. However, environment-driven self-organization alone cannot account for the fact that newborn human infants will preferentially attend to face-like stimuli even immediately after birth. Recently it has been proposed that internally generated input patterns, such as those found in the developing retina and in PGO waves during REM sleep, may have the same effect on self-organization as does the external environment. Internal pattern generators constitute an efficient way to specify, develop, and maintain functionally appropriate perceptual organization. They may help express complex structures from minimal genetic information, and retain this genetic structure within a highly plastic system. Simulations with the RF-LISSOM model show that such preorganization can account for newborn face preferences, providing a computational framework for examining how genetic influences interact with experience to construct a complex system.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-018.pdf,
24,2000,Cognitive Modeling,A Self-Organizing Neural Network for Contour Integration through Synchronized Firing,"Yoonsuck Choe and Risto Miikkulainen, The University of Texas at Austin","Contour integration is believed to occur based on lateral interaction between neurons with similar orientation tuning. The exact neural mechanisms underlying such interactions, and their developmental origins, are not well understood. This paper suggests through computational simulations that synchronized firing of neurons mediated by patchy lateral connections, formed through input-driven self-organization, can serve as such a mechanism. Furthermore, we argue that different degree of such patchy connections established during development may explain why different areas of the visual field show different degrees of contour integration in psychophysical experiments.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-019.pdf,
25,2000,Cognitive Modeling,Anchoring Symbols to Sensor Data: Preliminary Report,"Silvia Coradeschi and Alessandro Saffiotti, Örebro University","Anchoring is the process of creating and maintaining the correspondence between symbols and percepts that refer to the same physical objects. Although this process must necessarily be present in any symbolic reasoning system embedded in a physical environment (e.g., an autonomous robot), no systematic study of anchoring as a clearly separated problem has been reported in the intelligent system community. In this paper, we propose a domain-independent definition of the anchoring problem, and identify its three basic functionalities: find, reacquire, and track. We illustrate our definition on two working systems in two different domains: an unmanned airborne vehicle for aerial surveillance; and a mobile robot for office navigation",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-020.pdf,
26,2000,Cognitive Modeling,Modeling Classification and Inference Learning,"Bradley C. Love and Arthur B. Markman, The University of Texas at Austin; Takashi Yamauchi, University of Pittsburgh","Human categorization research is dominated by work in classification learning. The field may be in danger of equating the classification learning paradigm with the more general phenomenon of category learning. This paper compares classification and inference learning and finds that different patterns of behavior emerge depending on which learning mode is engaged. Inference learning tends to focus subjects on the internal structure of each category, while classification learning highlights information that discriminates between the categories. The data suggest that different learning modes lead to the formation of different internal representations. SUSTAIN successfully models inference and classification learning by developing different internal representations for different learning modes. Other models do not fair as well.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-021.pdf,
27,2000,Cognitive Modeling,Reading a Robot’s Mind: A Model of Utterance Understanding Based on the Theory of Mind Mechanism,"Tetsuo Ono and Michita Imai, ATR Media Integration and Communications Research Laboratories","The purpose of this paper is to construct a methodology for smooth communications between humans and robots. Here, focus is on a mindreading mechanism, which is indispensable in human-human communications. We propose a model of utterance understanding based on this mechanism. Concretely speaking, we apply the model of a mindreading system [Baron-Cohen 96] to a model of human-robot communications. Moreover, we implement a robot interface system that applies our proposed model. Psychological experiments were carried out to explore the validity of the following hypothesis: by reading a robot’s mind, a human can estimate the robot’s intention with ease, and, moreover, the person can even understand the robot’s unclear utterances made by synthesized speech sounds. The results of the experiments statistically supported our hypothesis.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-022.pdf,
28,2000,Cognitive Modeling,Visual Event Classification via Force Dynamics,"Jeffrey Mark Siskind, NEC Research Institute, Inc.","This paper presents an implemented system that classifies simple spatial motion events, such as pick-up and put-down, from video input. Unlike previous systems which classify events based on their motion profile, this system uses changes in the state of force-dynamic relations, such as support, contact, and attachment, to distinguish between event types. This paper presents an overview of the entire system along with the details of the algorithm that recovers force-dynamic interpretations using prioritized circumscription and a stability test based on a reduction to linear programming. This paper also presents an example illustrating the end-to-end performance of the system classifying an event from video input.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-023.pdf,
29,2000,Constraint Satisfaction,Counting Models Using Connected Components,"Roberto J. Bayardo Jr., IBM Almaden Research Center; J. D. Pehoushek, M.U.S.T. Centre","Recent work by Birnbaum and Lozinskii [1999] demonstrated that a clever yet simple extension of the well-known Davis-Putnam procedure for solving instances of propositional satisfiability yields an efficient scheme for counting the number of satisfying assignments (models). We present a new extension, based on recursively identifying disconnected constraint-graph components, that substantially improves counting performance. Experiments are performed on random 3-SAT instances as well as instances from the SATLIB and Beijing benchmark suites. In addition, we show that from a structure-based perspective of worst-case complexity, counting models appears to be no harder than determining satisfiability.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-024.pdf,
30,2000,Constraint Satisfaction,DATALOG with Constraints -- An Answer-Set Programming System,"Deborah East and Miroslaw Truszczynski, University of Kentucky","Answer-set programming (ASP) has emerged recently as a viable programming paradigm well attuned to search problems in AI, constraint satisfaction and combinatorics. Propositional logic is, arguably, the simplest ASP system with an intuitive semantics supporting direct modeling of problem constraints. However, for some applications, especially those requiring that transitive closure be computed, it requires additional variables and results in large theories. Consequently, it is not a pratical computational tool for such problems. On the other hand, ASP systems based on nonmonotonic logics, such as stable logic programming, can handle transitive closure computation efficiently and, in general, often offer very concise theories as problem representations. Their semantics are, however, more complex. Searching for the middle ground, in this paper we introduce a new nonmonotonic logic, DATALOG with constraints or DC. Informally, DC theories consist of propositional clauses (constraints) and of Horn rules (DATALOG). The semantics of DC is a simple and natural extension of the semantics of the propositional logic. However, thanks to the presence of Horn rules in the system, modeling of transitive closure becomes straightforward. We describe the syntax and semantics of DC, and study its properties. We discuss an implementation of DC and present results of experimental study of the effectiveness of DC, comparing it with the CSAT satisfiability checker and SMODELS implementation of stable logic programming. Our results show that DC is competitive with the other two approaches, in the case of many search problems, yielding much more efficient solutions.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-025.pdf,
31,2000,Constraint Satisfaction,Local Search with Constraint Propagation and Conflict-Based Heuristics,"Narendra Jussien, École des Mines de Nantes; Olivier Lhomme, ILOG","In this paper, we introduce a new solving algorithm for Constraint Satisfaction Problems (CSP). It performs an overall local search together with a domain filtering technique to prune the search space. Conflicts detected during filtering are used to guide the search. First experiments with a tabu version of the algorithm have shown good results on hard instances of open shop scheduling problems. It competes well with the best highly specialized algorithms.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-026.pdf,
32,2000,Constraint Satisfaction,A Game-Theoretic Approach to Constraint Satisfaction,"Phokion G. Kolaitis, University of California, Santa Cruz; Moshe Y. Vardi, Rice University","In this paper, we shed light on the connections between different approaches to constraint satisfaction by showing that the main consistency concepts used to derive tractability results for constraint satisfaction are intimately related to certain combinatorial pebble games that were originally introduced in the context of Datalog. The crucial insight that relates pebble games to constraint satisfaction is that the key concept of strong k-consistency is equivalent to a property of winning strategies for a player called the Duplicator in the, so-called, existential k-pebble game. Furthermore, we show that strong k-consistency can be established if and only if the Duplicator wins the existential k pebble game. Moreover, whenever strong k-consistency can be established, one method for doing this is to first compute the largest winning strategy for the Duplicator in the existential k-pebble game and then modify the original problem by augmenting it with the constraints expressed by the largest winning strategy. We use this basic result to derive deeper connections between pebble games, consistency properties, and tractability of constraint satisfaction. Finally, using k-pebble games, we introduce the concept of $k$-locality and show that it constitutes a new tractable case of constraint satisfaction that properly extends the well known case in which establishing strong k-consistency implies global consistency.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-027.pdf,
33,2000,Constraint Satisfaction,Using Auxiliary Variables and Implied Constraints to Model Non-Binary Problems,"Barbara Smith, University of Leeds; Kostas Stergiou, University of Strathclyde; Toby Walsh, University of York","We perform an extensive theoretical and empirical analysis of the use of auxiliary variables and implied constraints in modelling a class of non-binary constraint satisfaction problems called problems of distance. This class of problems includes 1-d, 2-d and circular Golomb rulers. We identify a large number of different models, both binary and non-binary, and compare theoretically the level of consistency achieved by generalized arc consistency on them. Our experiments show that the introduction of auxiliary variables and implied constraints can significantly reduce the size of the search space. For instance, our final models reduce the time to find an optimal 10-mark Golomb ruler 50-fold.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-028.pdf,
34,2000,Game Playing,The Game of Hex: An Automatic Theorem Proving Approach to Game Programming,"Vadim V. Anshelevich, Vanshel Consulting","The game of Hex is a two-player game with simple rules, a deep underlying mathematical beauty, and a strategic complexity comparable to that of Chess and Go. The massive game-tree search techniques developed mostly for Chess, and successfully used for Checkers, Othello, and a number of other games, become less useful for games with large branching factors like Go and Hex. We offer a new approach, which results in superior playing strength. This approach emphasizes deep analysis of relatively few game positions. In order to reach this goal, we develop an automatic theorem proving technique for topological analysis of Hex positions. We also discuss in detail an idea of modeling Hex positions with electrical resistor circuits. We explain how this approach is implemented in Hexy - the strongest known Hex-playing computer program, able to compete with best human players.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-029.pdf,
35,2000,Game Playing,Combining Knowledge and Search to Solve Single-Suit Bridge,"Ian Frank, Electrotechnical Laboratory; David Basin, Universität Freiburg; Alan Bundy, University of Edinburgh","In problem solving, it is often important not only to find a solution but also to be able to explain it. We use the game of Bridge to illustrate how tactics, which formalise domain-specific expertise, can be used for both these tasks. Our Bridge tactics constrain search to the point where optimal strategies can be identified, and also provide the key to explaining these strategies in human-understandable terms. We demonstrate this by solving, in the technical sense, a canonical set of single-suit Bridge problems from a definitive expert text: in addition to always finding optimal solutions (and revealing a 3% error rate in the expert answers), each solution is automatically explained in language comparable to that of the expert text.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-030.pdf,
36,2000,Game Playing,On Pruning Techniques for Multi-Player Games,"Nathan R. Sturtevant and Richard E. Korf. University of California, Los Angeles","Maxn is the extension of the minimax backup rule to multi-player games. We have shown that only a limited version of alpha-beta pruning, shallow pruning, can be applied to a maxn search tree. We extend this work by calculating the exact bounds needed to use this pruning technique. In addition, we show that branch-and-bound pruning, using a monotonic heuristic, has the same limitations as alpha-beta pruning in a maxn tree. We present a hybrid of these algorithms, alpha-beta branch-and-bound pruning, which combines a monotonic heuristic and backed-up values to prune even more effectively. We also briefly discuss the reduction of a n-player game to a CEparanoid 2-player game. In Sergeant Major, a 3-player card game, we averaged node expansions over 200 height 15 trees. Shallow pruning and branch-and-bound each reduced node expansions by a factor of about 100. Alpha-beta branch-and-bound reduced the expansions by an additional factor of 19. The 2-player reduction was a factor of 3 better than alpha-beta branch-and-bound. Using heuristic bounds in the 2-player reduction reduced node expansions another factor of 12.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-031.pdf,
37,2000,Human-Computer Interaction,Human-Guided Simple Search,"David Anderson, Emily Anderson, Neal Lesh, Joe Marks, Brian Mirtich, and David Ratajczak, MERL -- Mitsubishi Electric Research Laboratory; Kathy Ryall, MERL -- Mitsubishi Electric Research Laboratory and University of Virginia","Sampling has become an important strategy for inference in belief networks. It can also be applied to the problem of selecting actions in influence diagrams. In this paper, we present methods with probabilistic guarantees of selecting a near-optimal action. We establish bounds on the number of samples required for the traditional method of estimating the utilities of the actions, then go on to extend the traditional method based on ideas from sequential analysis, generating a method requiring fewer samples. Finally, we exploit the intuition that equally good value estimates for each action are not required, to develop a heuristic method that achieves major reductions in required sample size. The heuristic method is validated empirically. Scheduling, routing, and layout tasks are examples of hard operations-research problems that have broad application in industry. Typical algorithms for these problems combine some form of gradient descent to find local minima with some strategy for escaping nonoptimal local minima. Our idea is to divide these two subtasks cleanly between human and computer: in our paradigm of human-guided simple search the computer is responsible only for finding local minima using a simple hill-climbing search; using visualization and interaction techniques, the human user identifies promising regions of the search space for the computer to explore, and intervenes to help it escape nonoptimal local minima. We have applied our approach to the problem of capacitated vehicle routing with time windows, a commercially important problem with a rich research history. Despite its simplicity, our prototype system is competitive with the majority of previously reported systems on benchmark academic problems, and has the added advantage of keeping a human tightly in the loop to handle the complexities of real-world applications.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-032.pdf,
38,2000,Human-Computer Interaction,Predicting Future User Actions by Observing Unmodified Applications,"Peter Gorniak and David Poole, University of British Columbia","Intelligent user interfaces often rely on modified applications and detailed application models. Such modifications and models are expensive to build and maintain. We propose to automatically model the use of unmodified applications to solve this problem. We observe a user’s interactions with the application’s interface and from these observations deduce a state space which the user navigates and the stochastic policy he or she follows. ONISI, the algorithm presented here, builds this state space implicitly and on-line, and uses it to predict future user actions. Trials with real users show that this algorithm predicts the next user action significantly better than other algorithms.",https://aaai.org/Library/AAAI/2000/../../../Papers/AAAI/2000/AAAI00-033.pdf,
