,conference_year,category,title,author,abstract,download_url,keywords
10,1991,"Communicationand Cooperation",Making Design Objects Relevant to the Task at Hand,"Gerhard Fischer, Kumiyo Nakakoji","Many problem-solving approaches are based on the assumption that a problem can be precisely defined before it is solved. These approaches are inadequate for dealing with ill-defined problems, which require the coevolution of problem setting and problem solving. In this paper, we describe integrated, domain-oriented, knowledge-based design environments and their underlying multifaceted architecture. The environments empower humans to cope with ill-defined problems, such as design, by supporting an incremental approach to problem setting and problem solving. We focus on the integration of specification, construction, and a catalog of prestored design objects in those environments. The synergy of integration enables the environments to make those objects relevant to the task at hand. Taking architectural design as a domain to illustrate our approach, we describe an operational, prototype system (CATALOGEXPLORER) that assists designers in locating examples in the catalog that are relevant to the task at hand as articulated by a partial specification and a partial construction. Users are thereby relieved of the task of forming queries and navigating in information spaces.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-011.pdf,
11,1991,"Communicationand Cooperation",A Tool for Achieving Consensus in Knowledge Representation,"Loren G. Terveen, David A. Wroblewski","We develop the notion that knowledge editing is a cooperative activity that requires knowledge editors to reach consensus as they represent information in a knowledge base. We describe an intelligent knowledge editing tool, the HITS Knowledge Editor, and illustrate how it assists knowledge editors in reaching consensus.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-012.pdf,
12,1991,"Communicationand Cooperation",Piction: A System That Uses Captions to Label Human Faces in Newspaper Photographs,Rohini K. Srihari,"It is often the case that linguistic and pictorial information are jointly provided to communicate information. In situations where the text describes salient aspects of the picture, it is possible to use the text to direct the interpretation (i.e., labelling objects) in the accompanying picture. This paper focuses on the implementation of a multi-stage system PICTION that uses captions to identify humans in an accompanying photograph. This provides a computationally less expensive alternative to traditional methods of face recognition. It does not require a pre-stored database of face models for all people to be identified. A key component of the system is the utilisation of spatial constraints (derived from the caption )in order to reduce the number of possible labels that could be associated with face candidates (generated by a face locator). A rule-based system is used to further reduce this number and arrive at a unique labelling. The rules employ spatial heuristics as well as distinguishing characteristics of faces (e.g., male versus female). The system is noteworthy since a broad range of AI techniques are brought to bear (ranging from natural-language parsing to constraint satisfaction and computer vision).",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-013.pdf,
13,1991,"Communicationand Cooperation",Generating Interactive Explanations,Alison Cawsey,"Existing approaches to text generation fail to consider how interactions with the user may be managed within a coherent explanation or description. This paper presents an approach to generating such interactive explanations based on two levels of discourse planning - content planning and dialogue planning. The system developed allows aspects of the changing context to be monitored with an explanation, and the developing explanation to depend on this changing context. Interruptions from the user are allowed and dealt with (and resumed from) within the context of that explanation.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-014.pdf,
14,1991,"Communicationand Cooperation",Automatic Generation of Formatted Text,"Eduard H. Hovy, Yigal Arens","Few texts longer than a paragraph are written without appropriate formatting. To ensure readability, automated text generation programs must not only plan and generate their texts but be able to format them as well. We describe how work on the automated planning of multisentence text and on the display of information in a multimedia system led to the insight that text formatting devices such as footnotes, italicized regions, enumerations, etc., can be planned automatically by a text structure planning process. This is achieved by recognizing that each formatting device fulfills a specific communicative function in a text, and that such functions can be defined in terms of the text structure relations used as plans in a text planning system. An example is presented in which a text is planned from a semantic representation to a final form that includes English sentences and LATEX formatting commands, intermingled as appropriate.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-015.pdf,
15,1991,"Communicationand Cooperation",Generating Adjectives to Express the Speaker’s Argumentative Intent,Michael Elhadad,"We address the problem of generating adjectives in a text generation system. We distinguish between usages of adjectives informing the hearer of a property of an object and usages expressing an intention of the speaker, or an argumentative orientation. For such argumentative usages, we claim that a generator cannot simply map from information in the knowledge base to adjectives. Instead, we identify various knowledge sources necessary to decide whether to use an adjective, what adjective should be selected and what syntactic function it should have. We show how these decisions interact with lexical properties of adjectives and the syntax of the clause. We propose a mechanism for adjective selection and illustrate it in the context of the eXpktnatiOn component of the ADVISOR expert system. We describe an implementation of adjective selection using a version of Functional Unification Grammars.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-016.pdf,
16,1991,"Communicationand Cooperation",Interpreting Prepositions Physically,"J. K. Kalita, N. I. Badler","We develop representations for locative and path specifying prepositions emphasizing the implementability of the underlying semantic primitives. Our primitives pertain to mechanical characteristics such as geometric relationships among objects, kinematic or motional characteristics implied by prepositions. The representation along with representation for action verbs along similar lines, have been used to successfully animate the performance of tasks underlying natural language imperatives by ""human"" agents.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-017.pdf,
17,1991,"Communicationand Cooperation",Semantics-First Natural Language Processing,Steven L. Lytinen,"There is no consensus on how syntax and semantic/pragmatics should interact in natural language processing. This paper focuses on one issue concerning interaction: order of processing. Two approaches are compared empirically: an interleaved syntax-first approach, in which semantic interpretations is performed at intermediate points during parsing; and a semantics-first approach, in which semantic considerations drive the rule selection process during parsing. The study provides empirical evidence that the semantics-first approach is more efficient than the syntax-first approach in processing texts in narrow domains.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-018.pdf,
18,1991,"Communicationand Cooperation",A Cognitively Plausible Approach to Understanding Complex Syntax,"Claire Cardie, Wendy Lehnert","This paper describes a cognitively plausible mechanism for systematically handling complex syntactic constructions within a semantic parser. More specifically, we show how these constructions are handled without a global syntactic grammar or syntactic parse tree representations and without sacrificing the benefits of semantically-oriented parsing. We evaluate the psychological validity of our architecture and conclude that it is a plausible computational model of human processing for an important class of embedded clause constructions. As a result, we achieve robust sentence processing capabilities not found in other parsers of its class.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-019.pdf,
19,1991,"Communicationand Cooperation",From Syntax to Meaning in Natural Language Processing,Alexander G. Hauptmann,"The development of larger scale natural language systems has been hampered by the need to manually create mappings from syntactic structures into meaning representations. A new approach to semantic interpretation is proposed, which uses partial syntactic structures as the main unit of abstraction for interpretation rules. This approach can work for a variety of syntactic representations corresponding to directed acyclic graphs. It is designed to map into meaning representations based on frame hierarchies with inheritance. We define semantic interpretation rules in a compact format. The format is suitable for automatic rule extension or rule generalization, when existing hand-coded rules do not cover the current input. Furthermore, automatic discovery of semantic interpretation rules from input/output examples is made possible by this new rule format. The principles of the approach are validated in a comparison to other methods on a separately developed domain. Instead of relying purely on painstaking human effort, this paper combines human expertise with computer learning strategies to successfully overcome the bottleneck of semantic interpretation.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-020.pdf,
20,1991,"Communicationand Cooperation",Tense Interpretation in the Context of Narrative,"Fei Song, Robin Cohen","This paper presents an algorithm which makes use of tense interpretation to determine the intended temporal ordering between the states and events mentioned in a narrative. This is done by maintaining a temporal focus and interpreting the tense of each new statement of the narrative with respect to this focus. In particular, we propose heuristics for determining the temporal ordering and constraints for characterizing coherent tense sequences. The algorithm is further defended through experiments with naturally occurring examples.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-021.pdf,
21,1991,"Communicationand Cooperation",ULINK: A Semantics-Driven Approach to Understanding Ungrammatical Input,"Jeffrey D. Kirtner, Steven L. Lytinen","This paper describes ULINK, a program designed to understand ungrammatical input. While most previous work in the field has relied on syntactic techniques or sublanguage analysis to parse grammatical errors, ULINK uses a semantics-driven algorithm to process such input. The paper gives a brief overview of LINK, the unification-based system upon which ULINK is built; special attention is given to those aspects of link which allow ULINK to use semantics to process ill-formed input. The details of ULINK’s algorithm are then discussed by considering two examples. The paper concludes with a discussion of related research and problems which remain to be solved.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-022.pdf,
22,1991,"Communicationand Cooperation",A Tabular Method for Island-Driven Context-Free Grammar Parsing,"Giorgio Satta, Oliviero Stock","Island-driven parsing is of great relevance for speech recognition/understanding and other natural language processing applications. A bidirectional algorithm is presented that efficiently solves this problem, allowing both any possible determination of the starting words in the input sentence and flexible control. In particular, a mixed bottom-to-top and top-down approach is followed, without leading to redundant partial analyses. The algorithm performance is discussed.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-023.pdf,
23,1991,"Communicationand Cooperation",High Performance Memory-Based Translation on IXM2 Massively Parallel Associative Memory Processor,"Hiroaki Kitano, Tetsuya Higuchi","This paper reports experimental results of a high performance (real-time) memory-based translation. Memory-based translation is a new approach to machine translation which uses examples, or cases, of past translations to carry out translation of sentences. This idea is counter to traditional machine translation systems which rely on extensive use of rules in parsing, transfer and generation. Although, there are some preliminary reports on the superiority of the memory-based translation in terms of its scalability, quality of translation, and easiness of grammar writing, we have not seen any reports on its performance. This is perhaps, the first report discussing the feasibility and problems of the approach based on actual massively parallel implementation using real data. We also claim that the architecture of the IXM2 associative processor is highly suitable for memory-based translation tasks. Parsing performance of the memory-based translation system attained a few milliseconds per sentence.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-024.pdf,
24,1991,"Communicationand Cooperation",Disambiguation of Prepositional Phrases in Automatically Labelled Technical Text,"Lois Boggess, Rajeev Agarwal, Ron Davis","A system is described for semi-automatically tagging a large body of technical English with domain-specific syntactic/semantic labels. These labels have been used to disambiguate prepositional phrase attachments for a lO,OOO-word body of text containing more than 1,000 prepositions, and to proxide case role information for about half of the phrases.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-025.pdf,
25,1991,"Communicationand Cooperation",A Probabilistic Model of Plan Recognition,"Eugene Charniak, Robert Goldman","Plan-recognition requires the construction of possible plans which could explain a set of observed actions, and then selecting one or more of them as providing the best explanation. In this paper we present a formal model of the latter process based upon probability theory. Our model consists of a knowledge-base of facts about the world expressed in a first-order language, and rules for using that knowledge-base to construct a Bayesian network. The network is then evaluated to find the plans with the highest probability.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-026.pdf,
26,1991,"Communicationand Cooperation",The Utility of Communication in Coordinating Intelligent Agents,"Piotr J. Gmytrasiewicz, Edmund H. Durfee, David K. Wehe","When intelligent agents who have different knowledge and capabilities must work together, they must communicate the right information to coordinate their actions. Developing techniques for deciding what to communicate, however, is problematic, because it requires an agent to have a model of a message recipient and to infer the impact of a message on the recipient based on that model. We have developed a method by which agents build recursive models of each other, where the models are probabilistic and decision-theoretic. In this paper, we show how an agent can compute the impact of a message in terms of how it increases (or decreases) its expected utility. By treating the imperfect communication channel probabilistically, our method allows agents to account for risk in committing to nonintuitive courses of action, and to compute the utility of acknowledging messages.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-027.pdf,
27,1991,"Communicationand Cooperation",The Clarke Tax as a Consensus Mechanism Among Automated Agents,"Eithan Ephrati, Jeffrey S. Rosenschein","When autonomous agents attempt to coordinate action, it is often necessary that they reach some kind of consensus. Reaching such a consensus has traditionally been dealt with in the Distributed Artificial Intelligence literature via the mechanism of negotiation. Another alternative is to have agents bypass negotiation by using a voting mechanism; each agent expresses its preferences, and a group choice mechanism is used to select the result. Some choice mechanisms are better than others, and ideally we would like one that cannot be manipulated by an untruthful agent. One such non-manipulable choice mechanism is the Clarke tax [Clarke, 1971]. Though theoretically attractive, the Clarke tax presents a number of difficulties when one attempts to use it in a practical implementation. This paper examines how the Clarke tax could be used as an effective ""preference revealer"" in the domain of automated agents, reducing the need for explicit negotiation.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-028.pdf,
28,1991,"Communicationand Cooperation",The Function of Time in Cooperative Negotiations,"Sarit Kraus, Jonathan Wilkenfeld","Work in distributed artificial intelligence (DAI) has, since its earliest years, been concerned with negotiation strategies. which can be used in building agents that are able to communicate to reach mutually beneficial agreements. In this paper we suggest a strategic model of negotiation that takes the passage of time during the negotiation process itself into consideration. Changes in the agent’s preferences over time will change their strategies in the negotiation and, as a result the agreements they are willing to reach. We will show that in this model the delay in reaching agreements can be avoided.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-029.pdf,
29,1991,"Communicationand Cooperation",A Dynamic Organizational Architecture for Adaptive Problem Solving,"Les Gasser, Toru Ishida","There is an essential correspondence between the architecture of a distributed problem-solving system, the structure of the problems it solves, and the environmental conditions under which it solves them. In a dynamic world, such as one populated by multiple agents in a changing environment, this correspondence must be maintained by dynamic adaptation. There are four ways to disrupt or to maintain this correspondence: alter the structure of problems, the environmental conditions, the problem-solving architecture, or the goal-knowledge-action relationships (e.g., task and skill allocations or types of knowledge).",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-030.pdf,
30,1991,"Communicationand Cooperation",Sophisticated Cooperation in FA/C Distributed Problem Solving Systems,"Norman Carver, Zarko Cvetanovic, Victor Lesser","In the functionally accurate, cooperative (FA/C) distributed problem solving paradigm, agents exchange tentative and partial results in order to converge on correct solutions. The key questions for FA/C problem solving are: how should cooperation among agents be structured and what capabilities are required in the agents to support the desired cooperation. To date, the FA/C paradigm has been explored with agents that did not have sophisticated evidential reasoning capabilities. We have implemented a new framework in which agents maintain explicit representations of the reasons why their hypotheses are uncertain and explicit representations of the state of the actions being taken to meet their goals. In this paper, we will show that agents with more sophisticated models of their evidence and their problem solving states can support the complex, dynamic interactions between agents that are necessary to fully implement the FA/C paradigm. Our framework makes it possible for agents to have directed dialogues among agents for distributed differential diagnosis, make use of a variety of problem solving methods in response to changing situations, transmit information at different levels of detail, and drive local and global problem solving using the notion of the global consistency of local solutions. These capabilities have not been part of previous implementations of the FA/C paradigm.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-031.pdf,
31,1991,"Communicationand Cooperation",Combining Specialized Reasoners and General Purpose Planners: A Case Study,"Subbarao Kambhampati, Mark Cutkosky, Marty Tenenbaum, Soo Hong Lee","Many real-world planning problems involve substantial amounts of domain-specific reasoning that is either awkward or inefficient to encode in a general purpose planner. Previous approaches for planning in such domains have either been largely domain specific or have employed shallow models of the domain-specific considerations. In this paper we investigate a hybrid planning model that utilizes a set of specialists to complement both the overall expressiveness and the reasoning power of a traditional hierarchical planner. Such a model retains the flexibility and generality of classical planning framework while allowing deeper and more efficient domain-specific reasoning through specialists. We describe a preliminary implementation of a planning architecture based on this model in a manufacturing planning domain, and use it to explore issues regarding the effect of the specialists on the planning, and the interactions and interfaces between them and the planner.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-032.pdf,
32,1991,"Communicationand Cooperation",Toward an Intelligent Agent Framework for Enterprise Integration,"Jeff Y-C Pan, Jay M. Tenenbaum","We propose a software framework for integrating people and computer systems in large, geographically dispersed manufacturing enterprises. Underlying the framework is an enterprise model that is built by dividing complex business processes into elementary tasks or activities. Each such task is then modeled in cognitive terms (e.g., what to look for, what to do, who to tell), and entrusted to an Intelligent Agent (IA) for execution. The IAs interact with each other directly via a message bus, or through a shared, distributed knowledge base. They can also interact with humans through personal assistants (PAS), a special type of IA that knows how to communicate with people through multi-media interfaces. Preliminary experimental results suggest that this model-based, man-machine approach provides a viable path for applying DAI to realworld enterprises.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-033.pdf,
33,1991,"ConstraintReasoning and Component Technologies",Conditional Existence of Variables in Generalized Constraint Networks,"James Bowen, Dennis Bahler","Classical constraint systems require that the set of variables which exist in a problem be known ab initio. However, there are some applications in which the existence of certain variables is dependent on conditions whose truth or falsity can only be determined dynamically. In this paper, we show how this conditional existence of variables can be handled in a mathematically well-founded fashion by viewing a constraint network as a set of sentences in free logic. Based on these ideas, we have developed, implemented and applied, a constraint language in which any sentence in full first-order free logic, about a many-sorted universe of discourse which subsumes R, is a well-formed constraint.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-034.pdf,
34,1991,"ConstraintReasoning and Component Technologies",Arc-Consistency in Dynamic Constraint Satisfaction Problems,Christian Bessiere,"Constraint satisfaction problems (CSPs) provide a model often used in Artificial Intelligence. Since the problem of the existence of a solution in a CSP is an NP-complete task, many filtering techniques have been developed for CSPs. The most used filtering techniques are those achieving arc-consistency. Nevertheless, many reasoning problems in AI need to be expressed in a dynamic environment and almost all the techniques already developed to solve CSPs deal only with static CSPs. So, in this paper, we first define what we call a dynamic CSP, and then, give an algorithm achieving arc-consistency in a dynamic CSP. The performances of the algorithm proposed here and of the best algorithm achieving arc-consistency in static CSPs are compared on randomly generated dynamic CSPs. The results show there is an advantage to use our specific algorithm for dynamic CSPs in almost all the cases tested.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-035.pdf,
35,1991,"ConstraintReasoning and Component Technologies",Eliminating Interchangeable Values in Constraint Satisfaction Problems,Eugene C. Freuder,"Constraint satisfaction problems (CSPs) involve finding values for variables subject to constraints on which combinations of values are permitted. This paper develops a concept of interchangeability of CSP values. Fully interchangeable values can be substituted for one another in solutions to the problem. Removing all but one of a set of fully interchangeable values can simplify the search space for the problem without effectively losing solutions. Refinements of the interchangeability concept extend its applicability. Basic properties of interchangeablity and complexity parameters are established. A hierarchy of local interchangeability is defined that permits recognition of some interchangeable values with polynomial time local computation. Computing local interchangeability at any level in this hierarchy to remove values before backtrack search is guaranteed to be cost effective for some CSPs. Several forms of weak interchangeability are defined that permit eliminating values without losing all solutions. Interchangeability can be introduced by grouping values or variables, and can be recalculated dynamically during search. The idea of interchangeability can be abstracted to encompass any means of recovering the solutions involving one value from the solutions involving another.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-036.pdf,
36,1991,"ConstraintReasoning and Component Technologies",On Generalized Interval Calculi,Gérard Ligozat,"The calculus of time intervals defined by Allen has been extended in various ways in order to accomodate the need for considering other time objects than convex intervals (eg.time points and intervals, non convex intervals). This paper introduces and investigates the calculus of generalized intervals, which subsumes these extensions, in an algebraic setting. The set of (p,q)-relations, which generalizes the set of relations in the sense of Allen, has both an order structure and an algebraic structure. We show that, as an order, it is a distributive lattice whose properties express the topological properties of the set of (p,q)-relations. We also determine in what sense the algebraic operations of transposition and composition act continuously on this set. In Allen’s algebra, the subset of relations which can be translated into conjunctive constraints on the endpoints using only <, >,=, <_,>_ has special computational significance (the constraint propagation algorithm is complete when restricted to such relations). We give a geometric characterization of a similar subset in the general case, and prove that it is stable under composition. As a consequence of this last fact, we get a very simple explicit formula for the composition of two elements in this subset.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-037.pdf,
37,1991,"ConstraintReasoning and Component Technologies",Integrating Metric and Qualitative Temporal Reasoning,"Henry A. Kautz, Peter B. Ladkin","Research in Artificial Intelligence on constraint-based representations for temporal reasoning has largely concentrated on two kinds of formalisms: systems of simple linear inequalities to encode metric relations between time points, and systems of binary constraints in Allen’s temporal calculus to encode qualitative relations between time intervals. Each formalism has certain advantages. Linear inequalities can represent dates, durations, and other quantitive information; Allen’s qualitative calculus can express relations between time intervals, such as disjointedness, that are useful for constraint-based approaches to planning. In this paper we demonstrate how metric and Allen-style constraint networks can be integrated in a constraint-based reasoning system. The highlights of the work include a simple but powerful logical language for expressing both quantitative and qualitative information; translation algorithms between the metric and Allen sublanguages that entail minimal loss of information; and a constraint-propagation procedure for problems expressed in a combination of metric and Allen constraints.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-038.pdf,
38,1991,"ConstraintReasoning and Component Technologies",Temporal Reasoning During Plan Recognition,"Fei Song, Robin Cohen","This paper presents a strengthened algorithm for temporal reasoning during plan recognition, which improves on a straightforward application of Allen’s reasoning algorithm. This is made possible by viewing plans as both hierarchical structures and temporal networks. As a result, we can show how to use as constraints the temporal relations explicitly given in input to improve the results of plan recognition. We also discuss how to combine the given constraints with those prestored in the system’s plan library to make more specific the temporal constraints indicated in the plans being recognised.",https://aaai.org/Library/AAAI/1991/../../../Papers/AAAI/1991/AAAI91-039.pdf,
