,conference_year,category,title,author,abstract,download_url,keywords
10,1998,Parallel AI / Agents and Representation,Natural Language Multiprocessing: A Case Study,"Enrico Pontelli, Gopal Gupta, Janyce Wiebe, David Farwell","This paper presents two case studies of parallelization of large Natural Language Processing (NLP) applications using a parallel logic programming system (called ""ACE"") that automatically exploits implicit parallelism. The first system considered is Artwork, a system for semantic disambiguation, speech act resolution, and temporal reference resolution. The second system is ULTRA, a multilingual translation system. Both applications were originally developed in Prolog without any consideration for parallel processing. The results obtained confirm that NLP is a ripe area for exploitation of parallelism. Most previous work on parallelism in NLP focused primarily on parallelizing the parsing phase of language processing. The case studies presented here show that parallelism is also present in the semantic and discourse processing phases, which are often the most computationally intensive part of the application.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-011.pdf,
11,1998,Parallel AI / Agents and Representation,Metacognition in Software Agents Using Classifier Systems,"Zhaohua Zhang, Stan Franklin, Dipankar Dasgupta","Software agents ""living"" and acting in a real world software environment, such as an operating system, a network, or a database system, can carry out many tasks for humans. Metacognition is very important for humans. It guides people to select, evaluate, revise, and abandon cognitive tasks, goals, and strategies. Thus, metacognition plays an important role in human-like software agents. Metacognition includes metacognitive knowledge, metacognitive monitoring, and metacognitive regulation. Conscious Mattie (CMattie), ""living"" in a Unix machine, automatically reads and understands email concerning seminars (in natural language), and composes and distributes weekly seminar schedule announcements. CMattie implements Baar’s global workspace theory of consciousness and some other cognitive theories concerning metacognition, episodic memory, emotions, and learning. Thus, the CMattie project has its cognitive science side (cognitive modeling) as well as its computer science side (intelligent software). This paper describes a case study of the design and implementation of modeling metacognition in software agents like CMattie by using a classifier system.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-012.pdf,
12,1998,Social Agents,Agents that Work in Harmony by Knowing and Fulfilling their Obligations,Mihai Barbuceanu,"Societies constrain the behavior of agents by imposing multiple, often contradictory, obligations and interdictions amongst them. To work in harmony, agents must find ways to satisfy these constraints, or to break less important ones when necessary. In this paper, we present a solution to this problem based on a representation of obligations and interdictions in an organizational framework, together with an inference method that also decides which obligations to break in contradictory situations. These are integrated in an operational, practically useful agent development language that covers the spectrum from defining organizations, roles, agents, obligations, goals, conversations to inferring and executing coordinated agent behaviors in multi-agent applications. One strength of the approach is the way it supports negotiation by exchanging deontic constraints amongst agents. We illustrate this and the entire system with a negotiated solution to the feature interaction problem in the telecommunications industry.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-013.pdf,
13,1998,Social Agents,What Is Wrong With Us? Improving Robustness through Social Diagnosis,"Gal A. Kaminka, Milind Tambe","Robust behavior in complex, dynamic environments mandates that intelligent agents autonomously monitor their own run-time behavior, detect and diagnose failures, and attempt recovery. This challenge is intensified in multi-agent settings, where the coordinated and competitive behaviors of other agents affect an agent’s own performance. Previous approaches to this problem have often focused on single agent domains and have failed to address or exploit key facets of multi-agent domains, such as handling team failures. We present SAM, a complementary approach to monitoring and diagnosis for multi-agent domains that is particularly well-suited for collaborative settings. SAM includes the following key novel concepts: First, SAM’s failure detection technique, inspired by social psychology, utilizes other agents as information sources and detects failures both in an agent and in its teammates. Second, SAM performs social diagnosis, reasoning about the failures in its team using an explicit model of teamwork (previously, teamwork models have been employed only in prescribing agent behaviors in teamwork). Third, SAM employs model sharing to alleviate the inherent inefficiencies associated with representing multiple agent models. We have implemented SAM in a complex, realistic multi-agent domain, and provide detailed empirical results assessing its benefits.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-014.pdf,
14,1998,AI and Education,Procedural Help in Andes: Generating Hints Using a Bayesian Network Student Model,"Abigail S. Gertner, Cristina Conati, Kurt VanLehn","One of the most important problems for an intelligent tutoring system is deciding how to respond when a student asks for help. Responding cooperatively requires an understanding of both what solution path the student is pursuing, and the student’s current level of domain knowledge. Andes, an intelligent tutoring system for Newtonian physics, refers to a probabilistic student model to make decisions about responding to help requests. Andes’ student model uses a Bayesian network that computes a probabilistic assessment of three kinds of information: (1) the student’s general knowledge about physics, (2) the student’s specific knowledge about the current problem, and (3) the abstract plans that the student may be pursuing to solve the problem. Using this model, Andes provides feedback and hints tailored to the student’s knowledge and goals.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-015.pdf,
15,1998,AI and Education,Generating Coordinated Natural Language and 3D Animations for Complex Spatial Explanations,"Stuart G. Towns, Charles B. Callaway, James C. Lester","Dynamically providing students with clear explanations of complex spatial concepts is critical for a broad range of knowledge-based educational and training systems. This calls for a realtime solution that can dynamically create 3D animated explanations that artfully integrate well-chosen speech with rich visualizations. Unfortunately, planning the integrated creation of 3D animation and spatial linguistic utterances in realtime requires coordinating the visual presentation of 3D objects and generating appropriate spatial phrases that accurately reflect the relative position, orientation, and direction of the objects presented. We present a visuo-linguistic framework for generating multimedia spatial explanations combining 3D animation and speech that complement one another. Because 3D animation planners require spatial knowledge in a geometric form and natural language generators require spatial knowledge in a linguistic form, a realtime multimedia planner interposed between the visual and linguistic components can serve as a mediator. This framework has been implemented in CineSpeak , a multimedia explanation generator consisting of a visuo-linguistic mediator, a 3D animation planner, and a realtime natural language generator with a speech synthesizer. CineSpeak has been used in conjunction with a prototype 3D learning environment in the domain of physics to generate realtime multimedia explanations of three dimensional electromagnetic fields, forces, and electrical current.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-016.pdf,
16,1998,Belief Revision and Inconsistency,Reasoning under Inconsistency Based on Implicitly-Specified Partial Qualitative Probability Relations: A Unified Framework,"S. Benferhat, D. Dubois, J. Lang, H. Prade, A. Saffiotti, P. Smets","Coherence-based approaches to inconsistency handling proceed by selecting preferred consistent subbases of the belief base according to a predefined method which takes advantage of explicitly stated priorities. We propose here a general framework where the preference relation between subsets of the belief base is induced by a system of constraints directly expressed by the user. Postulates taking their source in the qualitative modelling of uncertainty, either probabilistic or possibilistic, are used for completing the implicit specification of the preference relations. This enables us to define various types of preference relations, including as particular cases several well-known systems such as Brewka’s preferred sub-theories or the lexicographical system. Since the number of preferred consistent subbases may be prohibitive, we propose to compile the inconsistent belief base into a new one from which it is easier to select one preferred consistent subbase.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-017.pdf,
17,1998,Belief Revision and Inconsistency,Belief Revision with Unreliable Observations,"Craig Boutilier, Nir Friedman, Joseph Y. Halpern","Research in belief revision has been dominated by work that lies firmly within the classic AGM paradigm, characterized by a well-known set of postulates governing the behavior of ""rational"" revision functions. A postulate that is rarely criticized is the success postulate: the result of revising by an observed proposition * results in belief in *. This postulate, however, is often undesirable in settings where an agent’s observations may be imprecise or noisy. We propose a semantics that captures a new ontology for studying revision functions, which can handle noisy observations in a natural way while retaining the classical AGM model as a special case. We present a characterization theorem for our semantics, and describe a number of natural special cases that allowease of specification and reasoning with revision functions. In particular, by making the Markov assumption, we can easily specify and reason about revision.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-018.pdf,
18,1998,Design and Diagnosis,Toward Design as Collaboration,Susan L. Epstein,"In design, multiple disparate goals must be addressed simultaneously. It is the thesis of this work that problems in two-dimensional layout design can be solved by collaboration among single-goal, intelligent agents, each responsible for a class of objects and responsive to explicit metrics. In this model, each agent produces conflict-free designs for its own class of objects, and then, when objects conflict with each other in the combined design, the agents that own those objects address the conflicts. A limitedly rational implementation demonstrates its efficacy for park layout design in the two-dimensional plane.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-019.pdf,
19,1998,Design and Diagnosis,An Architecture for Exploring Large Design Spaces,"John R. Josephson, B. Chandrasekaran, Mark Carroll, Naresh Iyer, Bryon Wasacz, Giorgio Rizzoni, Qingyuam Li, David A. Erb","We describe an architecture for exploring very large design spaces, for example, spaces that arise when design candidates are generated by combining components systematically from component libraries. A very large number of candidates are methodically considered and evaluated. This architecture is especially appropriate during the stage of conceptual design when high-level design decisions are under consideration, multiple evaluation criteria apply, and a designer seeks assurance that good design possibilities have not been overlooked. We present a filtering technique based on a dominance criterion that can be used to select, from millions of design candidates, a relatively small number of promising candidates for further analysis. The dominance criterion is lossless in that it insures that each candidate not selected is inferior to at least one of the selected candidates. We also describe an interactive interface in which the selected designs are presented to the designer for analysis of tradeoffs and further exploration. In our current implementation, the computational load is distributed among a large number of workstations in a client-server computing environment. We describe the results of experiments using the architecture to explore designs for hybrid electric vehicles. In a recent experiment more than two million distinct designs were evaluated.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-020.pdf,
20,1998,Design and Diagnosis,Constructing the Correct Diagnosis When Symptoms Disappear,Nancy E. Reed,"When multiple defects (also called diseases or faults) are present, there is a possibility of interactions between the defects. When defects interact, the cues (data obtainable) for a combination of defects is not a simple sum of the cues observable for the component defects. Expected cues may be missing, altered, or new cues may appear. Each of these alterations of cues makes diagnosis more difficult, as the correct defect combination may not even be considered (triggered) by a diagnostic system. We present an algorithm for heuristic solution construction that integrates multiple types of information about the case. Solutions are evaluated based on how many of the abnormal cues are accounted for, with a method that combines cues that may be altered due to interactions between defects. The method can account for cues that combine with one another in three basic ways, set union, additively and ordered dominance (some values mask other values) or with a combination of those basic ways. For the solution space of one task, diagnosing congenital heart defects, we considered seven major defects and found the solution space (exhaustive) was reduced by approximately 50% because some of the defects could not physically occur together. Experimental results on cases from hospital files demonstrate the effectiveness of the heuristic solution construction algorithm to generate the correct solution early which reduced the number of solutions explored (compared to an exhaustive search) even further on most cases. With the computational power of current workstations, even cases requiring exploration of this entire solution space required less than 4 minutes of CPU time per case.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-021.pdf,
21,1998,Graphical Probabilistic Models,Structured Representation of Complex Stochastic Systems,"Nir Friedman, Daphne Koller, Avi Pfeffer","This paper considers the problem of representing complex systems that evolve stochastically over time. Dynamic Bayesian networks provide a compact representation for stochastic processes. Unfortunately, they are often unwieldy since they cannot explicitly model the complex organizational structure of many real life systems: the fact that processes are typically composed of several interacting subprocesses, each of which can, in turn, be further decomposed. We propose a hierarchically structured representation language which extends both dynamic Bayesian networks and the object-oriented Bayesian network framework of [9], and showthat our language allows us to describe such systems in a natural and modular way. Our language supports a natural representation for certain system characteristics that are hard to capture using more traditional frameworks. For example, it allows us to represent systems where some processes evolve at a different rate than others, or systems where the processes interact only intermittently. We provide a simple inference mechanism for our represen-tation via translation to Bayesian networks, and suggest ways in which the inference algorithm can exploit the additional structure encoded in our representation.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-022.pdf,
22,1998,Graphical Probabilistic Models,Solving Very Large Weakly Coupled Markov Decision Processes,"Nicolas Meuleau, Milos Hauskrecht, Kee-Eung Kim, Leonid Peshkin, Leslie Pack Kaelbling, Thomas Dean, Craig Boutilier","We present a technique for computing approximately optimal solutions to stochastic resource allocation problems modeled as Markov decision processes (MDPs). We exploit two key properties to avoid explicitly enumerating the very large state and action spaces associated with these problems. First, the problems are composed of multiple tasks whose utilities are independent. Second, the actions taken with respect to (or resources allocated to) a task do not influence the status of any other task. We can therefore view each task as an MDP. However, these MDPs are weakly coupled by resource constraints: actions selected for one MDP restrict the actions available to others. We describe heuristic techniques for dealing with several classes of constraints that use the solutions for individual MDPs to construct an approximate global solution. We demonstrate this technique on problems involving thousandsof tasks, approximating the solution to problems that are far beyond the reach of standard methods.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-023.pdf,
23,1998,Graphical Probabilistic Models,Speech Recognition with Dynamic Bayesian Networks,"Geoffrey Zweig, Stuart Russell","Dynamic Bayesian networks (DBNs) are a useful tool for representing complex stochastic processes. Recent developments in inference and learning in DBNs allow their use in real-world applications. In this paper, we apply DBNs to the problem of speech recognition. The factored state representation enabled by DBNs allows us to explicitly represent long-term articulatory and acoustic context in addition to the phonetic-state information maintained by hidden Markov models (HMMs). Furthermore, it enables us to model the short-term correlations among multiple observation streams within single time-frames. Given a DBN structure capable of representing these long- and short-term correlations, we applied the EM algorithm to learn models with up to 500,000 parameters. The use of structured DBN models decreased the error rate by 12 to 29% on a large-vocabulary isolated-word recognition task, compared to a discrete HMM; it also improved significantly on other published results for the same task. This is the first successful application of DBNs to a large-scale speech recognition problem. Investigation of the learned models indicates that the hidden state variables are strongly correlated with acoustic properties of the speech signal.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-024.pdf,
24,1998,Model Construction and Analysis,Multimodal Reasoning for Automatic Model Construction,"Reinhard Stolle, Elizabeth Bradley","This paper describes a program called Pret that automates system identification, the process of finding a dynamical model of a black-box system. Pret performs both structural identification and parameter estimation by integrating several reasoning modes: qualitative reasoning, qualitative simulation, numerical simulation, geometric reasoning, constraint reasoning, resolution, reasoning with abstraction levels, declarative meta-level control, and a simple form of truth maintenance. Unlike other modeling programs that map structural or functional descriptions to model fragments, Pret combines hypotheses about the mathematics involved into candidate models that are intelligently tested against observations about the target system. We give two examples of system identification tasks that this automated modeling tool has successfully performed. The first, a simple linear system, was chosen because it facilitates a brief and clear presentation of Pret’s features and reasoning techniques. In the second example, a difficult real-world modeling task, we show how Pret models a radio-controlled car used in the University of British Columbia’s soccer-playing robot project.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-025.pdf,
25,1998,Model Construction and Analysis,Discovering Admissible Simultaneous Equations of Large Scale Systems,"Takashi Washio, Hiroshi Motoda","SSF is a system to discover the structure of simultaneous equations governing an objective process through experiments. SSF combined with another system SDS to discover a quantitative formula of a complete equation derives the quantitative model consisting of simultaneous equations reflecting the first principles underlying in the objective process. The power of SSF comes from the use of the complete subset structure in a set of simultaneouls equations which can be experimentally identified. The theoretical foundations of the structure identification and the algorithm of SSF are described, and its efficiency and practicality are demonstrated and discussed with large scale working examples. This work is to promote the research of scientific discovery to a novel and promising direction, since the conventional equation discovery systems could not handle such a simultaneous equation process.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-026.pdf,
26,1998,Model Construction and Analysis,"Decompositional, Model-Based Learning and its Analogy to Diagnosis","Brian C. Williams, William Millar","A new generation of sensor rich, massively distributed autonomous system is being developed, such as smart buildings and reconfigurable factories. To achieve high performance these systems will need to accurately model themselves and their environment from sensor information. Accomplishing this on a grand scale requires automating the art of large-scale modeling. To this end we have developed decompositional, model-based learning (DML). DML takes a parameterized model and sensed variables as input, decomposes it, and synthesizes a coordinated sequence of ""simplest"" estimation tasks. The method exploits a rich analogy between parameter estimation and consistency-based diagnosis. Moriarty, an implementation of DML, has been applied to thermal modeling of a smart building, demonstrating a significant improvement in learning rate.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-027.pdf,
27,1998,Modeling the Web,What Can Knowledge Representation Do for Semi-Structured Data?,"Diego Calvanese, Giuseppe De Giacomo, Maurizio Lenzerini","The problem of modeling semi-structured data is important in many application areas such as multimedia data management, biological databases, digital libraries, and data integration. Graph schemas (Buneman et al. 1997) have been proposed recently as a simple and elegant formalism for representing semistructured data. In this model, schemas are represented as graphs whose edges are labeled with unary formulae of a theory, and the notions of conformance of a database to a schema and of subsumption between two schemas are defined in terms of a simulation relation. Several authors have stressed the need of extending graph schemas with various types of constraints, such as edge existence and constraints on the number of outgoing edges. In this paper we analyze the appropriateness of various knowledge representation formalisms for representing and reasoning about graph schemas extended with constraints. We argue that neither First Order Logic, nor Logic Programming nor Frame-based languages are satisfactory for this purpose, and present a solution based on very expressive Description Logics. We provide techniques and complexity analysis for the problem of deciding schema subsumption and conformance in various interesting cases, that differ by the expressive power in the specification of constraints.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-028.pdf,
28,1998,Modeling the Web,Modeling Web Sources for Information Integration,"Craig A. Knoblock, Steven Minton, Jose Luis Ambite, Naveen Ashish, Pragnesh Jay Modi, Ion Muslea, Andrew G. Philpot, Sheila Tejada","The Web is based on a browsing paradigm that makes it difficult to retrieve and integrate data from multiple sites. Today, the only the only way to do this is to build specialized applications, which are time-consuming to develop and difficult to maintain. We are addressing this problem by creating the technology and tools for rapidly constructing information agents that extract, query, and integrate data from web sources. Our approach is based on a simple, uniform representation that makes it efficient to integrate multiple sources. Instead of building specialized algorithms for handling web sources, we have developed methods for mapping web sources into this uniform representation. This approach builds on work from knowledge representation, machine learning and automated planning. The resulting system, called Ariadne, makes it fast and cheap to build new information agents that access existing web sources. Ariadne also makes it easy to maintain these agents and incorporate new sources as they become available.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-029.pdf,
29,1998,Qualitative Modeling,An Ontology for Transitions in Physical Dynamic Systems,"Pieter J. Mosterman, Feng Zhao, Gautam Biswas","Physical systems often exhibit complex nonlinear behaviors in continuous time at multiple temporal and spatial scales. Abstractions simplify behavioral analysis and help focus on dominant system behaviors by defining sets of equivalent behavior types called modes . System behavior evolves in continuous modes with discrete transitions between modes. Subtle interactions between the continuous behaviors and discrete transitions need to be captured by well-defined hybrid modeling and analysis semantics. This paper presents a taxonomy of transition modes, and develops a formal semantics for transition conditions that lead to efficient and physically consistent simulation algorithms for physical systems.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-030.pdf,
30,1998,Qualitative Modeling,A New Architecture for Automated Modelling,Neil Smith,"Existing automated modelling systems either rely on large, complex libraries or require complete access to the modelled system’s behaviour, neither of which is desirable, To address these problems, a simpler architecture for modelling knowledge is described, based on the separation between ideal models of components and corrections that can be applied to these idea1 models. The use of this architecture to develop accurate model boundaries is described, based on consideration of interactions within such ideal models. A novel algorithm for refining models is also proposed. This algorithm considers behavioural differences between models and applies the corrections that cause the greatest differences in behaviour. Finally, some models generated by this method are shown to be parsimonious.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-031.pdf,
31,1998,Qualitative Reasoning Techniques,Qualitative Analysis of Distributed Physical Systems with Applications to Control Synthesis,"Christopher Bailey-Kellogg, Feng Zhao","Many important physical phenomena, such as temperature distribution, air flow, and acoustic waves, are described as continuous, distributed parameter fields. Analyzing and controlling these physical processes and systems are common tasks in many scientific and engineering domains. However, the challenges are multifold: distributed fields are conceptually harder to reason about than lumped parameter models; computational methods are prohibitively expensive for complex spatial domains; the underlying physics imposes severe constraints on observability and controllability. This paper develops an ontological abstraction and a structure-based design mechanism, in a framework collectively known as spatial aggregation (SA), for reasoning about and synthesizing distributed control schemes for physical fields. The ontological abstraction models a physical field as a hierarchy of networks of spatial objects. SA applies a small number of generic operators to a field to compute concise structural descriptions such as iso-contours, gradient trajectories, and influence graphs. The design mechanism uses these representations to find feasible control configurations. We illustrate the mechanism using a thermal control problem from industrial heat treatment and demonstrate that the active exploitation of structural knowledge in physical fields yields a significant computational advantage.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-032.pdf,
32,1998,Qualitative Reasoning Techniques,Qualitative Simulation as a Temporally-Extended Constraint Satisfaction Problem,"Daniel J. Clancy, Benjamin J. Kuipers","Traditionally, constraint satisfaction problems (CSPs) are characterized using a finite set of constraints expressed within a common, shared constraint language. When reasoning across time, however, it is possible to express both temporal and state{based constraints represented within multiple constraint languages. Qualitative simulation provides an instance of this class of CSP in which, traditionally, all solutions to the CSP are computed. In this paper, we formally describe this class of temporally{extended CSPs and situate qualitative simulation within this description. This is followed by a description of the DecSIM algorithm which is used to incrementally generate all possible solutions to a temporally{extended CSP. DecSIM combines problem decomposition, a tree-clustering algorithm and ideas similar to directed arc-consistency to exploit structure and causality within a qualitative model resulting in an exponential speed-up in simulation time when compared to existing techniques.",https://aaai.org/Library/AAAI/1998/../../../Papers/AAAI/1998/AAAI98-033.pdf,
