,conference_year,category,title,author,abstract,download_url,keywords
10,1996,Internet Agents,Hybrid Hill-Climbing and Knowledge-Based Methods for Intelligent News Filtering,Kenrick J. Mock,"As the size of the Internet increases, the amount of data available to users has dramatically risen, resulting in an information overload for users. This work involved the creation of an intelligent information news filtering system named INFOS (Intelligent News Filtering Organizational System) to reduce the user’s search burden by automatically eliminating Usenet news articles predicted to be irrelevant. These predictions are learned automatically by adapting an internal user model that is based upon features taken from articles and collaborative features derived from other users. The features are manipulated through keyword-based techniques and knowledge-based techniques to perform the actual filtering. Knowledge-based systems have the advantage of analyzing input text in detail, but at the cost of computational complexity and the difficulty of scaling up to large domains. In contrast, statistical and keyword approaches scale up readily but result in a shallower understanding of the input. A hybrid system integrating both approaches improves accuracy over keyword approaches, supports domain knowledge, and retains scalability. The system would be enhanced by more robust word disambiguation.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-007.pdf,
11,1996,Internet Agents,Syskill and Webert: Identifying Interesting Web Sites,"Michael J. Pazzani, Jack Muramatsu, Daniel Billsus","We describe Syskill and Webert, a software agent that learns to rate pages on the World Wide Web (WWW), deciding what pages might interest a user. The user rates explored pages on a three point scale, and Syskill and Webert learns a user profile by analyzing the information on each page. The user profile can be used in two ways. First, it can be used to suggest which links a user would be interested in exploring. Second, it can be used to construct a LYCOS query to find pages that would interest a user. We compare six different algorithms from machine learning and information retrieval on this task. We find that the naive Bayesian classifier ofsers several advantages over other learning algorithms on this task. Furthermore, we find that an initial portion of a web page is sufficient for making predictions on its interestingness substantially reducing the amount of network transmission required to make predictions.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-008.pdf,
12,1996,Multiagent Learning,Learning Models of Intelligent Agents,"David Carmel, Shaul Markovitch","Agents that operate in a multi-agent system need an efficient strategy to handle their encounters with other agents involved. Searching for an optimal interactive strategy is a hard problem because it depends mostly on the behavior of the others. In this work, interaction among agents is represented as a repeated two-player game, where the agents’ objective is to look for a strategy that maximizes their expected sum of rewards in the game. We assume that agents’ strategies can be modeled as finite automata. A model-bused approach is presented as a possible method for learning an effective interactive strategy. First, we describe how an agent should find an optimal strategy against a given model. Second, we present an unsupervised algorithm that infers a model of the opponent’s automaton from its input/output behavior. A set of experiments that show the potential merit of the algorithm is reported as well.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-009.pdf,
13,1996,Multiagent Learning,Cooperative Learning over Composite Search Spaces: Experiences with a Multi-Agent Design System,"M V Nagendra Prasad, Susan E. Lander, Victor R. Lesser","We suggest the use of two learning techniques - short term and long term - to enhance search efficiency in a multi-agent design system by letting the agents learn about non-local requirements on the local search process. The first technique allows an agent to accumulate and apply constraining information about global problem solving, gathered as a result of agent communication, to further problem solving within the same problem instance. The second technique is used to classify problem instances and appropriately index and retrieve constraining information to apply to new problem instances. These techniques will be presented within the context of a multi-agent parametric-design application called STEAM. We show that learning conclusively improves solution quality and processing-time results.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-010.pdf,
14,1996,Multiagent Learning,Scaling Up: Distributed Machine Learning with Cooperation,"Foster John Provost, Daniel N. Hennessy","Machine-learning methods are becoming increasingly popular for automated data analysis. However, standard methods do not scale up to massive scientific and business data sets without expensive hardware. This paper investigates a practical alternative for scaling up: the use of distributed processing to take advantage of the often dormant PCs and workstations available on local networks. Each workstation runs a common rule-learning program on a subset of the data. We first show that for commonly used rule-evaluation criteria, a simple form of cooperation can guarantee that a rule will look good to the set of cooperating learners if and only if it would look good to a single learner operating with the entire data set. We then show how such a system can further capitalize on different perspectives by sharing learned knowledge for significant reduction in search effort. We demonstrate the power of the method by learning from a massive data set taken from the domain of cellular fraud detection. Finally, we provide an overview of other methods for scaling up machine learning.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-011.pdf,
15,1996,Multiagent Learning,Tracking Dynamic Team Activity,Milind Tambe,"AI researchers are striving to build complex multi-agent worlds with intended applications ranging from the RoboCup robotic soccer tournaments, to interactive virtual theatre, to large-scale real-world battlefield simulations. Agent tracking - monitoring other agent’s actions and inferring their higher-level goals and intentions - is a central requirement in such worlds. While previous work has mostly focused on tracking individual agents, this paper goes beyond by focusing on agent teams. Team tracking poses the challenge of tracking a team’s joint goals and plans. Dynamic, real-time environments add to the challenge, as ambiguities have to be resolved in real-time. The central hypothesis underlying the present work is that an explicit team-oriented perspective enables effective team tracking. This hypothesis is instantiated using the model tracing technology employed in tracking individual agents. Thus, to track team activities, team models are put to service. Team models are a concrete application of the joint intentions framework and enable an agent to track team activities, regardless of the agent’s being a collaborative participant or a non-participant in the team. To facilitate real-time ambiguity resolution with team models: (i) aspects of tracking are cast as constraint satisfaction problems to exploit constraint propagation techniques; and (ii) a cost minimality criterion is applied to constrain tracking search. Empirical results from two separate tasks in real-world, dynamic environments - one collaborative and one competitive - are provided.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-012.pdf,
16,1996,Multiagent Problem Solving,Nearly Monotonic Problems: A Key to Effective FA/C Distributed Sensor Interpretation?,"Norman Carver, Victor Lesser, Robert Whitehair","The functionally-accurate, cooperative (FA/C) distributed problem-solving paradigm is one approach for organizing distributed problem solving among homogeneous, cooperating agents. A key assumption of the FA/C model has been that the agents’ local solutions can substitute for the raw data in determining the global solutions. This is not the case in general, however. Does this mean that researchers’ intuitions have been wrong and/or that FA/C problem solving is not likely to be effective ? We suggest that some domains have a characteristic that can account for the success of exchanging mainly local solutions. We call such problems nearly monotonic. This concept is discussed in the context of FA/C-based distributed sensor interpretation.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-013.pdf,
17,1996,Multiagent Problem Solving,Analysis of Utility-Theoretic Heuristics for Intelligent Adaptive Network Routing,"Armin R. Mikler, Vasant Honavar, Johnny S. K. Wong","Utility theory offers an elegant and powerful theoretical framework for design and analysis of autonomous adaptive communication networks. Routing of messages in such networks presents a real-time instance of a multi-criterion optimization problem in a dynamic and uncertain environment. In this paper, we incrementally develop a set of heuristic decision functions that can be used to guide messages along a near-optimal (e.g., minimum delay) path in a large network. We present an analysis of properties of such heuristics under a set of simplifying assumptions about the network topology and load dynamics and identify the conditions under which they are guaranteed to route messages along an optimal path. The paper concludes with a discussion of the relevance of the theoretical results presented in the paper to the design of intelligent autonomous adaptive communication networks and an outline of some directions of future research.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-014.pdf,
18,1996,Multiagent Problem Solving,The Use of Artificially Intelligent Agents with Bounded Rationality in the Study of Economic Markets,"Vijay Rajan, James R. Slagle","The concepts of knowledge and rationality are of central importance to fields of science that are interested in human behavior and learning, such as artificial intelligence, economics, and psychology. The similarity between artificial intelligence and economics - both are concerned with intelligent thought, rational behavior, and the use and acquisition of knowledge - has led to the use of economic models as a paradigm for solving problems in distributed artificial intelligence (DAI) and multi agent systems (MAS). What we propose is the opposite; the use of artificial intelligence in the study of economic markets. Over the centuries various theories of market behavior have been advanced. The prevailing theory holds that an asset’s current price converges to the risk adjusted value of the rationally expected dividend stream. While this rational expectations model holds in equilibrium or near-equilibrium conditions, it does not sufficiently explain conditions of market disequilibrium. An example of market disequilibrium is the phenomenon of a speculative bubble. We present an example of using artificially intelligent agents with bounded rationality in the study of speculative bubbles.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-015.pdf,
19,1996,Multiagent Problem Solving,Total-Order Multi-Agent Task-Network Planning for Contract Bridge,"S. J. J. Smith, D. S. Nau, T. A. Throop","This paper describes the results of applying a modified version of hierarchical task-network (HTN) planning to the problem of declarer play in contract bridge. We represent information about bridge in a task network that is extended to represent multi-agency and uncertainty. Our game-playing procedure uses this task network to generate game trees in which the set of alternative choices is determined not by the set of possible actions, but by the set of available tactical and strategic schemes. This approach avoids the difficulties that traditional game-tree search techniques have with imperfect-information games such as bridge-but it also differs in several significant ways from the planning techniques used in typical HTN planners. We describe why these modifications were needed in order to build a successful planner for bridge. This same modified HTN planning strategy appears to be useful in a variety of application domains-for example, we have used the same planning techniques in a process-planning system for the manufacture of complex electromechanical devices (Hebbar et al. 1996). We discuss why the same technique has been successful in two such diverse domains.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-016.pdf,
20,1996,Negotiation & Coalition,Learning other Agents’ Preferences in Multiagent Negotiation,"H. H. Bui, D. Kieronska, S. Venkatesh","In multiagent systems, an agent does not usually have complete information about the preferences and decision making processes of other agents. This might prevent the agents from making coordinated choices, purely due to their ignorance of what others want. This paper describes the integration of a learning module into a communication-intensive negotiating agent architecture. The learning module gives the agents the ability to learn about other agents’ preferences via past interactions. Over time, the agents can incrementally update their models of other agents’ preferences and use them to make better coordinated decisions. Combining both communication and learning, as two complement knowledge acquisition methods, helps to reduce the amount of communication needed on average, and is justified in situations where communication is computationally costly or simply not desirable (e.g. to preserve the individual privacy).",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-017.pdf,
21,1996,Negotiation & Coalition,Incorporating Opponent Models into Adversary Search,"David Carmel, Shaul Markovitch","This work presents a generalized theoretical frame-work that allows incorporation of opponent models into adversary search. We present the M* algorithm, a generalization of minimax that uses an arbitrary opponent model to simulate the opponent’s search. The opponent model is a recursive structure consisting of the opponent’s evaluation function and its model of the player. We demonstrate experimentally the potential benefit of using an opponent model. Pruning in M* is impossible in the general case. We prove a sufficient condition for pruning and present the ab* algorithm which returns the M* value of a tree while searching only necessary branches.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-018.pdf,
22,1996,Negotiation & Coalition,Advantages of a Leveled Commitment Contracting Protocol,"Tuomas W. Sandholm, Victor R. Lesser","In automated negotiation systems consisting of self-interested agents, contracts have traditionally been binding. Such contracts do not allow agents to efficiently accommodate future events. Game theory has proposed contingency contracts to solve this problem. Among computational agents, contingency contracts are often impractical due to large numbers of interdependent and unanticipated future events to be conditioned on, and because some events are not mutually observable. This paper proposes a leveled commitment contracting protocol that allows self-interested agents to efficiently accommodate future events by having the possibility of unilaterally decommitting from a contract based on local reasoning. A decommitment penalty is assigned to both agents in a contract: to be freed from the contract, an agent only pays this penalty to the other party. It is shown through formal analysis of several contracting settings that this leveled commitment feature in a contracting protocol increases Pareto efficiency of deals and can make contracts individually rational when no full commitment contract can. This advantage holds even if the agents decommit manipulatively.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-019.pdf,
23,1996,Negotiation & Coalition,A Kernel-Oriented Model for Coalition-Formation in General Environments: Implementation and Results,"Onn Shehory, Sarit Kraus","In this paper we present a model for coalition formation and payoff distribution in general environments. We focus on a reduced complexity kernel-oriented coalition formation model, and provide a detailed algorithm for the activity of the single rational agent. The model is partitioned into a social level and a strategic level, to distinguish between regulations that must be agreed upon and are forced by agent-designers, and strategies by which each agent acts at will. In addition, we present an implementation of the model and simulation results. From these we conclude that implementing the model for coalition formation among agents increases the benefits of the agents with reasonable time consumption. It also shows that more coalition formations yield more benefits to the agents.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-020.pdf,
24,1996,Video,Coping with Temporal Constraints in Multimedia Presentation Planning,"Elisabeth André, Thomas Rist","Computer-based presentation systems enable the realization of effective and dynamic presentation styles that incorporate multiple media. Obvious examples are animated user interface agents which verbally comment on multimedia objects displayed on the screen while performing cross-media and cross-window pointing gestures. The design of such presentations must account for the temporal coordination of media output and the agent’s behavior. In this paper we describe a new presentation system which not only creates the multimedia objects to be presented, but also generates a script for presenting the material to the user. In our system, this script is forwarded to an animated presentation agent running the presentation. The paper details the kernel of the system which is a component for planning temporally coordinated multimedia.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-021.pdf,
25,1996,Video,Declarative Camera Control for Automatic Cinematography,"David B. Christianson, Sean E. Anderson, Li-Wei He, David H. Salesin, Daniel S. Weld, Michael F. Cohen","Animations generated by interactive 3D computer graphics applications are typically portrayed either from a particular character’s point of view or from a small set of strategically-placed viewpoints. By ignoring camera placement, such applications fail to realize important storytelling capabilities that have been explored by cinematographers for many years. In this paper, we describe several of the principles of cinematography and show how they can be formalized into a declarative language, called the Declarative Camera Control Language (DCCL). We describe the application of DCCL within the context of a simple interactive video game and argue that DCCL represents cinematic knowledge at the same level of abstraction as expert directors by encoding 16 idioms from a film textbook. These idioms produce compelling animations, as demonstrated on the accompanying videotape.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-022.pdf,
26,1996,Video,A Model of Poetic Comprehension,Kenneth Haase,"This article introduces an account of aesthetic comprehension and experience together with an implemented miniature which generates analogical interpretations from a semi-automatic parse of Wordsworth’s ""Lines Written in Early Spring"". In our account, a poem serves as an analogy teaching machine by using formal structure to cue the formation of novel analogies. This account builds on an analogical model of comprehension previously applied to large corpora of newspaper summaries. In the miniature, an automatic grammatical and semantic analysis of the text is augmented with information about rhyme and rhythm. These formal cues allow the system to determine analogies which it would not otherwise consider. The article describes the comprehension framework, the annotated piece, and the matcher’s performance on the piece. It closes with a discussion of possible objections to aspects of the thesis or experiment and suggested directions for future work.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-023.pdf,
27,1996,Video,A Framework for Plot Control in Interactive Story Systems,"N. M. Sgouros, G. Papakonstantinou, P. Tsanakas","This paper presents a framework for plot control in interactive story systems. In this framework, the user takes the place of the main character of the story, the protagonist. The rest of the cast consists of discrete characters, each playing a specific role in the story. A separate module in this system, the plot manager, controls the behavior of the cast and specifies what the protagonist can do. The story plot is dynamically shaped by the interference between cast members and their social interactions. The system accepts as input a story map which provides the main metaphor for organizing the plot and localizes the interaction of the protagonist with the rest of the cast. We are implementing this framework in PEGASUS, an interactive travel story environment for Greek mythology.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-024.pdf,
28,1996,Constraint Satisfaction,Approximate Resolution of Hard Numbering Problems,"Olivier Bailleux, Jean-Jacques Chabrier","We present a new method for estimating the number of solutions of constraint satisfaction problems’ . We use a stochastic forward checking algorithm for drawing a sample of paths from a search tree. With this sample, we compute two values related to the number of solutions of a CSP instance. First, an unbiased estimate, second, a lower bound with an arbitrary low error probability. We will describe applications to the Boolean Satisfiability problem and the Queens problem. We shall give some experimental results for these problems.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-025.pdf,
29,1996,Constraint Satisfaction,Mixed Constraint Satisfaction: A Framework for Decision Problems under Incomplete Knowledge,"Hélène Fargier, Jérôme Lang, Thomas Schiex","Constraint satisfaction is a powerful tool for representing and solving decision problems with complete knowledge about the world. We extend the CSP framework so as to represent decision problems under incomplete knowledge. The basis of the extension consists in a distinction between controllable and uncontrollable variables - hence the terminology ""mixed CSP"" - and a ""solution"" gives actually a conditional decision. We study the complexity of deciding the consistency of a mixed CSP. As the problem is generally intractable, we propose an algorithm for finding an approximate solution.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-026.pdf,
30,1996,Constraint Satisfaction,Russian Doll Search for Solving Constraint Optimization Problems,"Gérard Verfaillie, Michel Lemaître, Thomas Schiex","If the Constraint Satisfaction framework has been extended to deal with Constraint Optimization problems, it appears that optimization is far more complex than satisfaction. One of the causes of the inefficiency of complete tree search methods, like Depth First Branch and Bound, lies in the poor quality of the lower bound on the global valuation of a partial assignment, even when using Forward Checking techniques. In this paper, we introduce the Russian Doll Search algorithm which replaces one search by n successive searches on nested subproblems (n being the number of problem variables), records the results of each search and uses them later, when solving larger subproblems, in order to improve the lower bound on the global valuation of any partial assignment. On small random problems and on large real scheduling problems, this algorithm yields surprisingly good results, which greatly improve as the problems get more constrained and the bandwidth of the used variable ordering diminishes.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-027.pdf,
31,1996,Constraint Satisfaction,Enhancements of Branch and Bound Methods for the Maximal Constraint Satisfaction Problem,Richard J. Wallace,"Two methods are described for enhancing performance of branch and bound methods for overconstrained CSPS. These methods improve either the upper or lower bound, respectively, during search, so the two can be combined. Upper bounds are improved by using heuristic repair methods before search to find a good solution quickly, whose cost is used as the initial upper bound. The method for improving lower bounds is an extension of directed arc consistency preprocessing, used in conjunction with forward checking. After computing directed arc consistency counts, inferred counts are computed for all values based on minimum counts for values of adjacent variables that are later in the search order. This inference process can be iterated, so that counts are cascaded from the end to the beginning of the search order, to augment the initial counts. Improvements in time and effort are demonstrated for both techniques using random problems.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-028.pdf,
32,1996,Data Consistency,Path-Consistency: When Space Misses Time,"Assef Chmeiss, Philippe Jégou","Within the framework of constraint programming, particulary concerning the Constraint Satisfaction Problems (CSPs), the techniques of preprocessing based on filtering algorithms were shown to be very important for the search phase. In particular, two filtering methods have been studied, these methods exploit two properties of local consistency: arc- and path-consistency. Concerning the arc-consistency methods, there is a linear time algorithm (in the size of the problem) which is efficient in practice (Bessiere, Freuder, and Régin 1995). But the limitations of the arc-consistency algorithms requires often filtering methods with higher order like path-consistency filterings. The best path-consistency algorithm proposed is PC-6, a natural generalization of AC-6 to path-consistency. Its time complexity is O(n^3d^3) and its space complexity is O(n^3d^2), where n is the number of variables and d is the size of domains. We have remarked that PC-6, though it is widely better than PC-4, was not very efficient in practice, specialy for those classes of problems that require an important space to be run. Therefore, we propose here a new path-consistency algorithm called PC-7, its space complexity is O(n2d2) but its time complexity is O(n^3d^4) i.e. worse than that of PC-6. However, the simplicity of PC-7 as well as the data structures used for its implementation offer really a higher performance than PC-6. Furthermore, it turns out that when the size of domains is a constant of the problems, the time compPexity of PC-7 becomes, like PC-6, optimal i.e. O(n^3).",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-029.pdf,
33,1996,Data Consistency,Neighborhood Inverse Consistency Preprocessing,"Eugene C. Freuder, Charles D. Elfe","Constraint satisfaction consistency preprocessing methods are used to reduce search effort. Time and especially space costs limit the amount of preprocessing that will be cost effective. A new form of consistency preprocessing, neighborhood inverse consistency, can achieve more problem pruning than the usual arc consistency preprocessing in a cost effective manner. There are two basic ideas: 1) Common forms of consistency enforcement basically operate by identifying and remembering solutions to subproblems for which a consistent value cannot be found for some additional problem variable. The space required for this memory can quickly become prohibitive. Inverse consistency basically operates by removing values for variables that are not consistent with any solution to some subproblem involving additional variables. The space requirement is at worst linear. 2) Typically consistency preprocessing achieves some level of consistency uniformly throughout the problem. A subproblem solution will be tested against each additional variable that constrains any subproblem variable. Neighborhood consistency focuses attention on the subproblem formed by the variables that are all constrained by the value in question. By targeting highly relevant subproblems we hope to ""shim the cream"", obtaining a high payoff for a limited cost.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-030.pdf,
34,1996,Data Consistency,Generalized Arc Consistency for Global Cardinality Constraint,Jean-Charles Régin,"In this paper, we present an efficient way of implementing generalized arc consistency for a gcc. The algorithm we propose is based on a new theorem of flow theory. We also show how this algorithm can efficiently be combined with other filtering techniques.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-031.pdf,
35,1996,Data Consistency,Lazy Arc Consistency,"Thomas Schiex, Jean-Charles Régin, Christine Gaspin, Gérard Verfaillie","Arc consistency filtering is widely used in the framework of binary constraint satisfaction problems: with a low complexity, inconsistency may be detected,and domains are filtered. In this paper, we show that when detecting inconsistency is the objective, a systematic domain filtering is useless and a lazy approach is more adequate. Whereas usual arc consistency algorithms produce the maximum arc consistent sub-domain, when it exists, we propose a method, called LACY, which only looks for any arc consistent sub-domain. The algorithm is then extended to provide the additional service of locating one variable with a minimum domain cardinality in the maximum arc consistent sub-domain, without necessarily computing all domain sizes. Finally, we compare traditional AC enforcing and lazy AC enforcing using several benchmark problems, both randomly generated CSP and real life problems.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-032.pdf,
36,1996,Game-Tree Search,Searching Game Trees Under Memory Constraints,"Subir Bhattacharya, Amitava Bagchi","The best-first game-tree search algorithm SSS* has greater pruning power than the depth-first algorithm Alpha-Beta. Yet it is seldom used in practice because it is slow in execution and requires substantial memory. Variants of SSS* have been proposed in recent years that overcome some, but not all, of its limitations. The recursive controlled-memory best-first search scheme MemSSS* described here is a new derivative of SSS* that compares favourably with Alpha-Beta in respect of all three major performance measures, namely, pruning power, running time and memory needs. MemSSS* improves upon an earlier controlled-memory algorithm IterSSS* which has most of the desired properties but is slow in execution.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-033.pdf,
37,1996,Game-Tree Search,Partition Search,Matthew L. Ginsberg,"We introduce a new form of game search called partition search that incorporates dependency analysis, allowing substantial reductions in the portion of the tree that needs to be expanded. Both theoretical results and experimental data are presented. For the game of bridge, partition search provides approximately as much of an improvement over existing methods as a-b pruning provides over minimax.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-034.pdf,
38,1996,Game-Tree Search,Exploiting Graph Properties of Game Trees,"Aske Plaat, Jonathan Schaeffer, Wim Pijls, Arie de Bruin","The state space of most adversary games is a directed graph. However, due to the success of simple recursive algorithms based on Alpha-Beta, theoreticians and practitioners have concentrated on the traversal of trees, giving the field the name ""game-tree search."" This paper shows that the focus on trees has obscured some important properties of the underlying graphs. One of the hallmarks of the field of game-tree search has been the notion of the minimal tree, the smallest tree that has to be searched by any algorithm to find the minimax value. In fact, for most games it is a directed graph. As demonstrated in chess and checkers, we show that the minimal graph is significantly smaller than previously thought, proving that there is more room for improvement of current algorithms. We exploit the graph properties of the search space to reduce the size of trees built in practice by at least 25%. For over a decade, fixed-depth Alpha-Beta searching has been considered a closed subject, with research moving on to more application-dependent techniques. This work opens up new avenues of research for further application-independent improvements.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-035.pdf,
39,1996,Game-Tree Search,Forward Estimation for Game-Tree Search,Weixiong Zhang,"It is known that bounds on the minimax values of nodes in a game tree can be used to reduce the computational complexity of minimax search for two-player games. We describe a very simple method to estimate bounds on the minimax values of interior nodes of a game tree, and use the bounds to improve minimax search. The new algorithm, called forward estimation, does not require additional domain knowledge other than a static node evaluation function, and has small constant overhead per node expansion. We also propose a variation of forward estimation, which provides a tradeoff between computational complexity and decision quality. Our experimental results show that forward estimation outperforms alpha-beta pruning on random game trees and the game of Othello.",https://aaai.org/Library/AAAI/1996/../../../Papers/AAAI/1996/AAAI96-036.pdf,
