,conference_year,category,title,author,abstract,download_url,keywords
21,2004,Automated Reasoning,Model Checking Temporal Logics of Knowledge in Distributed Systems,Kaile Su,"Model checking is a promising approach to automatic verification, which has concentrated on specification expressed in temporal logic. Comparatively little attention has been given to temporal logics of knowledge, although such logics have been proven to be very useful in the specifications of protocols for distributed systems. In this paper, we address ourselves to the model checking problem for a temporal logic of knowledge (Halpern and Vardi’s logic of CKLn). Based on the semantics of interpreted systems with local propositions, we develop an approach to symbolic CKLn model checking via OBDDs. In our approach to model checking specifications involving agents’ knowledge, the knowledge modalities are eliminated via quantifiers over agents’ non-observable variables.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-016.pdf,
22,2004,Automated Reasoning,Identifying Linear Causal Effects,Jin Tian,"This paper concerns the assessment of linear cause-effect relationships from a combination of observational data and qualitative causal structures. The paper shows how techniques developed for identifying causal effects in causal Bayesian networks can be used to identify linear causal effects, and thus provides a new approach for assessing linear causal effects in structural equation models. Using this approach the paper develops a systematic procedure for recognizing identifiable direct causal effects.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-017.pdf,
23,2004,Complexity,The Complexity of Global Constraints,"Christian Bessiere, Emmanuel Hebrard, Brahim Hnich, and Toby Walsh","We study the computational complexity of reasoning with global constraints. We show that reasoning with such constraints is intractable in general. We then demonstrate how the same tools of computational complexity can be used in the design and analysis of specific global constraints. In particular, we illustrate how computational complexity can be used to determine when a lesser level of local consistency should be enforced, when decomposing constraints will lose pruning, and when combining constraints is tractable. We also show how the same tools can be used to study symmetry breaking, meta-constraints like the cardinality constraint, and learning nogoods.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-018.pdf,
24,2004,Complexity,Complexity of Contextual Reasoning,Floris Roelofsen and Luciano Serafini,"This paper delineates the computational complexity of propositional multi-context systems. We establish NP-membershipby translating multi-context systems into bounded modal Kn,and obtain more refined complexity results by achieving theso-called bounded model property: the number of local models needed to satisfy a set of formulas φ in a multi-contextsystem MS is bounded by the number of contexts addressedby φ plus the number of bridge rules in MS.Exploiting this property of multi-context systems, we are ableto encode contextual satisfiability into purely propositionalsatisfiability, providing for the implementation of contextualreasoners based on already existing specialized SAT solvers.Finally, we apply our results to improve complexity boundsfor McCarthy’s propositional logic of context — we showthat satisfiability in this framework can be settled in nondeterministic polynomial time O(|ψ|2).",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-019.pdf,
25,2004,Complexity,The Backdoor Key: A Path to Understanding Problem Hardness,"Yongshao Ruan, Henry Kautz, and Eric Horvitz","We introduce our work on the backdoor key, a concept that shows promise for characterizing problem hardness in backtracking search algorithms. The general notion of backdoors was recently introduced to explain the source of heavy-tailed behaviors in backtracking algorithms. We describe empirical studies that show that the key faction,i.e., the ratio of the key size to the corresponding backdoor size, is a good predictor of problem hardness of ensembles and individual instances within an ensemble for structure domains with large key fraction.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-020.pdf,
26,2004,Constraint Satisfaction and Satisfiability,Hiding Satisfying Assignments: Two Are Better than One,"Dimitris Achlioptas, Haixia Jia, and Cristopher Moore","The evaluation of incomplete satisfiability solvers depends critically on the availability of hard satisfiable instances. A plausible source of such instances are k-CNF formulas whose clauses are chosen uniformly at random among all clauses satisfying some randomly chosen truth assignment A. Unfortunately, instances generated in this manner are relatively easy and can be solved efficiently by practical heuristics. Roughly speaking, as the number of clauses is increased, A acts as a stronger and stronger attractor. Motivated by recent results on the geometry of the space of solutions for random k-SAT and NAE-k-SAT instances, we propose a very simple twist on this model that greatly increases the hardness of the resulting formulas. Namely, in addition to forbidding the clauses violated by the hidden assignment A, we also forbid the clauses violated by its complement, so that both A and the complement of A are satisfying. It appears that under this ""symmetrization"" the effects of the two attractors largely cancel out, making it much harder for an algorithm to ""feel"" (and find) either one. We give theoretical and experimental evidence supporting this assertion.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-021.pdf,
27,2004,Constraint Satisfaction and Satisfiability,Modeling Choices in Quasigroup Completion: SAT Versus CSP,"Carlos Ansótegui, Alvaro del Val, Iván Dotuacute;, Cèsar Fernández, and Felip Manyà","We perform a systematic comparison of SAT and CSP models for a challenging combinatorial problem, quasigroup completion (QCP). Our empirical results clearly indicate the superiority of the 3D SAT encoding, with various solvers, over other SAT and CSP models. We propose a partial explanation of the observed performance. Analytically, we focus on the relative conciseness of the 3D model and the pruning power of unit propagation. Empirically, the focus is on the role of the unit-propagation heuristic of the best performing solver, Satz, which proves crucial to its success, and results in a significant improvement in scalability when imported into the CSP solvers. Our results strongly suggest that SAT encodings of permutation problems may well prove quite competitive in other domains, in particular when compared with the currently preferred channeling CSP models.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-022.pdf,
28,2004,Constraint Satisfaction and Satisfiability,Leap Before You Look: An Effective Strategy in an Oversubscribed Scheduling Problem,"Laura Barbulescu, L. Darrell Whitley, and Adele E. Howe","Oversubscribed scheduling problems require removing or partially satisfying tasks when enough resources are not available. For a particular oversubscribed problem, Air Force Satellite Control Network scheduling, we find that the best approaches make long leaps in the search space. We find this is in part due to large plateaus in the search space. Algorithms moving only one task at a time are impractical. Both a genetic algorithm and Squeaky Wheel Optimization (SWO) make long leaps in the search space and produce good solutions almost 100 times faster than local search. Greedy initialization is shown to be critical to good performance, but is not as important as directed leaps. When using fewer than 2000 evaluations, SWO shows superior performance; with 8000 evaluations, a genetic algorithm using a population seeded with greedy solutions further improves on the SWO results.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-023.pdf,
29,2004,Constraint Satisfaction and Satisfiability,Domain Transmutation in Constraint Satisfaction Problems,James Bowen and Chavalit Likitvivatanavong,"We study local interchangeability of values in constraint networks based on a new approach where a single value in the domain of a variable can be treated as a combination of “subvalues.” We present an algorithm for breaking up values and combining identical fragments. Experimental results show that the transformed problems take less time to solve for all solutions and yield more compactly-representable, but equivalent, solution sets. We obtain new theoretical results on context dependent interchangeability and full interchangeability, and suggest some other applications.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-024.pdf,
30,2004,Constraint Satisfaction and Satisfiability,Collapsibility and Consistency in Quantified Constraint Satisfaction,Hubie Chen,"The concept of consistency has pervaded studies of the constraint satisfaction problem. We introduce two concepts, which are inspired by consistency, for the more general framework of the quantified constraint satisfaction problem (QCSP). We use these concepts to derive, in a uniform fashion, proofs of polynomial-time tractability and corresponding algorithms for certain cases of the QCSP where the types of allowed relations are restricted. We not only unify existing tractability results and algorithms, but also identify new classes of tractable QCSPs.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-025.pdf,
31,2004,Constraint Satisfaction and Satisfiability,Complete Local Search for Propositional Satisfiability,Hai Fang and Wheeler Ruml,"Algorithms based on following local gradient information are surprisingly effective for certain classes of constraint satisfaction problems. Unfortunately, previous local search algorithms are notoriously incomplete: They are not guaranteed to find a feasible solution if one exists and they cannot be used to determine unsatisfiability. We present an algorithmic framework for complete local search and discuss in detail an instantiation for the propositional satisfiability problem (SAT). The fundamental idea is to use constraint learning in combination with a novel objective function that converges during search to a surface without local minima. Although the algorithm has worst-case exponential space complexity, we present empirical results on challenging SAT competition benchmarks that suggest that our implementation can perform as well as state-of-the-art solvers based on more mature techniques. Our framework suggests a range of possible algorithms lying between tree-based search and local search.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-026.pdf,
32,2004,Constraint Satisfaction and Satisfiability,QUICKXPLAIN: Preferred Explanations and Relaxations for Over-Constrained Problems,Ulrich Junker,"Over-constrained problems can have an exponential number of conflicts, which explain the failure, and an exponential number of relaxations, which restore the consistency. A user of an interactive application, however, desires explanations and relaxations containing the most important constraints. To address this need, we define preferred explanations and relaxations based on user preferences between constraints and we compute them by a generic method which works for arbitrary CP, SAT, or DL solvers. We significantly accelerate the basic method by a divide-and-conquer strategy and thus provide the technological basis for the explanation facility of a principal industrial constraint programming tool, which is, for example, used in numerous configuration applications.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-027.pdf,
33,2004,Constraint Satisfaction and Satisfiability,MAX-2-SAT: How Good Is Tabu Search in the Worst-Case?,Monaldo Mastrolilli and Luca Maria Gambardella,"Tabu search algorithms are amongst the most successful local search based methods for the maximum satisfiability problem. The practical superiority of tabu search over the local search alone has been already shown experimentally several times. A natural question addressed here is to understand if this superiority holds also from the worst-case point of view. Moreover, it is well known that the main critical parameter of tabu techniques is the tabu list length. Focussing on MAX-2-SAT problem, the main contribution of this paper is a worst-case analysis of tabu search as a function of the tabu list length. We give a first theoretical evidence of the advantage of a tabu search strategy over the basic local search alone that critically depends on the tabu list length.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-028.pdf,
34,2004,Constraint Satisfaction and Satisfiability,The Practice of Approximated Consistency for Knapsack Constraints,Meinolf Sellmann,"Knapsack constraints are a key modeling structure in discrete optimization and form the core of many real-life problem formulations. Only recently, a cost-based filtering algorithm for Knapsack constraints was published that is based on some previously developed approximation algorithms for the Knapsack problem. In this paper, we provide an empirical evaluation of approximated consistency for Knapsack constraints by applying it to the Market Split Problem and the Automatic Recording Problem.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-029.pdf,
35,2004,Constraint Satisfaction and Satisfiability,Study of Lower Bound Functions for MAX-2-SAT,Haiou Shen and Hantao Zhang,"Recently, several lower bound functions are proposed for solving the MAX-2-SAT problem optimally in a branch-and-bound algorithm. These lower bounds improve significantly the performance of these algorithms. Based on the study of these lower bound functions, we propose a new, linear-time lower bound function. We show that the new lower bound function is admissible and it is consistently and substantially better than other known lower bound functions. The result of this study is a high-performance implementation of an exact algorithm for MAX-2-SAT which outperforms any implementation of the same class.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-030.pdf,
36,2004,Constraint Satisfaction and Satisfiability,Additive versus Multiplicative Clause Weighting for SAT,"John Thornton, Duc Nghia Pham, Stuart Bain, and Valnir Ferreira Jr.","This paper examines the relative performance of additive and multiplicative clause weighting schemes for propositional satisfiability testing. Starting with one of the most recently developed multiplicative algorithms (SAPS), an experimental study was constructed to isolate the effects of multiplicative in comparison to additive weighting, while controlling other key features of the two approaches, namely the use of random versus flat moves, deterministic versus probabilistic weight smoothing and multiple versus single inclusion of literals in the local search neighborhood. As a result of this investigation we developed a pure additive weighting scheme (PAWS) which can outperform multiplicative weighting on a range of difficult problems, while requiring considerably less effort in terms of parameter tuning. We conclude that additive weighting shows better scaling properties because it makes less distinction between costs and so considers a larger domain of possible moves.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-031.pdf,
37,2004,Constraint Satisfaction and Satisfiability,Tractable Tree Convex Constraint Networks,Yuanlin Zhang and Eugene C. Freuder,"A binary constraint network is tree convex if we can construct a tree for the domain of the variables so that for any constraint, no matter what value one variable takes, all the values allowed for the other variable form a subtree of the constructed tree. It is known that a tree convex network is globally consistent if it is path consistent. However, if a tree convex network is not path consistent, enforcing path consistency on it may not make it globally consistent. In this paper, we identify a sub-class of tree convex networks which are locally chain convex and union closed. This class of problems can be made globally consistent by path consistency and thus is tractable. More interestingly, we also find that some scene labeling problems can be modeled by tree convex constraints in a natural and meaningful way.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-032.pdf,
38,2004,Game Theory and Economic Models,Eliciting Bid Taker Non-price Preferences in (Combinatorial) Auctions,"Craig Boutilier, Tuomas Sandholm, and Rob Shields","Recent algorithms provide powerful solutions to the problem of determining cost-minimizing (or revenue-maximizing) allocations of items in combinatorial auctions. However, in many settings, criteria other than cost (e.g., the number of winners, the delivery date of items, etc.) are also relevant in judging the quality of an allocation. Furthermore, the bid taker is usually uncertain about her preferences regarding tradeoffs between cost and nonprice features. We describe new methods that allow the bid taker to determine (approximately) optimal allocations despite this. These methods rely on the notion of minimax regret to guide the elicitation of preferences from the bid taker and to measure the quality of an allocation in the presence of utility function uncertainty. Computational experiments demonstrate the practicality of minimax computation and the efficacy of our elicitation techniques.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-033.pdf,
39,2004,Game Theory and Economic Models,Combinatorial Auctions with Structured Item Graphs,"Vincent Conitzer, Jonathan Derryberry, and Tuomas Sandholm","Coalition formation is a key problem in automated negotiation among self-interested agents. In order for coalition formation to be successful, a key question that must be answered is how the gains from cooperation are to be distributed. Various solution concepts have been proposed, but the computational questions around these solution concepts have received little attention. We study a concise representation of characteristic functions which allows for the agents to be concerned with a number of independent issues that each coalition of agents can address. For example, there may be a set of tasks that the capacity-unconstrained agents could undertake, where accomplishing a task generates a certain amount of value (possibly depending on how well the task is accomplished). Given this representation, we show how to quickly compute the Shapley value—a seminal value division scheme that distributes the gains from cooperation fairly in a certain sense. We then show that in (distributed) marginal-contribution based value division schemes, which are known to be vulnerable to manipulation of the order in which the agents are added to the coalition, this manipulation is NP-complete. Thus, computational complexity serves as a barrier to manipulating the joining order. Finally, we show that given a value division, determining whether some subcoalition has an incentive to break away (in which case we say the division is not in the core) is NP-complete. So, computational complexity serves to increase the stability of the coalition.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-034.pdf,
40,2004,Game Theory and Economic Models,"Computing Shapley Values, Manipulating Value Division Schemes, and Checking Core Membership inMulti-Issue Domains",Vincent Conitzer and Tuomas Sandholm,"Coalition formation is a key problem in automated negotiation among self-interested agents. In order for coalition formation to be successful, a key question that must be answered is how the gains from cooperation are to be distributed. Various solution concepts have been proposed, but the computational questions around these solution concepts have received little attention. We study a concise representation of characteristic functions which allows for the agents to be concerned with a number of independent issues that each coalition of agents can address. For example, there may be a set of tasks that the capacity-unconstrained agents could undertake, where accomplishing a task generates a certain amount of value (possibly depending on how well the task is accomplished). Given this representation, we show how to quickly compute the Shapley value—a seminal value division scheme that distributes the gains from cooperation fairly in a certain sense. We then show that in (distributed) marginal-contribution based value division schemes, which are known to be vulnerable to manipulation of the order in which the agents are added to the coalition, this manipulation is NP-complete. Thus, computational complexity serves as a barrier to manipulating the joining order. Finally, we show that given a value division, determining whether some subcoalition has an incentive to break away (in which case we say the division is not in the core) is NP-complete. So, computational complexity serves to increase the stability of the coalition.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-035.pdf,
41,2004,Game Theory and Economic Models,Learning Social Preferences in Games,"Ya’akov Gal, Avi Pfeffer, Francesca Marzo, and Barbara J. Grosz","This paper presents a machine-learning approach to modeling human behavior in one-shot games. It provides a framework for representing and reasoning about the social factors that affect people’s play. The model predicts how a human player is likely to react to different actions of another player, and these predictions are used to determine the best possible strategy for that player. Data collection and evaluation of the model were performed on a negotiation game in which humans played against each other and against computer models playing various strategies. A computer player trained on human data outplayed Nash equilibrium and Nash bargaining computer players as well as humans. It also generalized to play people and game situations it had not seen before.",https://aaai.org/Library/AAAI/2004/../../../Papers/AAAI/2004/AAAI04-036.pdf,
