,conference_year,category,title,author,abstract,download_url,keywords
10,1987,AI Architectures,Non-Deterministic Lisp with Dependency-directed Backtracking,"Ramin Zabih, David McAllester, David Chapman",Extending functional Lisp with McCarthy’s non-deterministic operator AMB yields a language which can concisely express search problems. Dependency-directed backtracking is a powerful search strategy. We describe a non-deterministic Lisp dialect called SCHEMER and show that it can provide automatic dependency-directed backtracking. The resulting language provides a convenient interface to this efficient backtracking strategy.,https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-011.pdf,
11,1987,"AIand Education",From Intelligent Tutoring to Computerized Psychotherapy,David Servan-Schreiber,"Building on the successes and shortcomings of previous experiences with computerized psychotherapy, we have attempted to extend the paradigm of intelligent tutoring systems to the domain of therapeutic interaction. Based on canonical examples, I present three dimensions of the task of tutoring systems: teaching problem-solving vs. domain knowledge; teaching isolated domains vs domains where students have prior misconceptions; teaching with the use of functional models of the domain vs no functional models. I then show how implications of these dimensions have helped us determine the specifications of a tutoring system for sexual therapy. Our approach has consisted of engaging patients in a tutoring dialogue driven by the identification of problem areas and their associated misconceptions. A diagnostic module, implemented as a traditional expert system, uses an extensive bug library to derive an internal model of patients. A dialogue driver relies on a hierarchy of dialogue plans and demons in order to preserve a logical grouping of related topics while remaining flexible to adapt itself, at each level of the dialogue hierarchy, to the unfolding case.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-012.pdf,
12,1987,"AIand Education",An Intelligent Tutoring System for Interpreting Ground Tracks,"Kathleen Swigger, Hugh Burns, Harry Loveland, Terresa Jackson","This paper describes an intelligent tutoring system for the space domain. The system was developed on a Xerox 1108 using LOOPS and provides an environment for discovering principles of ground tracks as a direct function of the orbital elements. The system was designed to teach students how to ""deduce"" a satellite’s orbital elements by looking at a graphic display of a satellite’s ground track. The system also teaches students how to use more systematic behaviors to explore this domain. Since the system is equipped with a number of online tools that were specially designed to help students better understand facts, principles and relationships, the student is free to investigate different options and learn at his own pace.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-013.pdf,
13,1987,"AIand Education",Plan Inference and Student Modeling in ICAI,"Y. M. Visetti, P. Dague","This paper adresses the problem of building user models within the framework of Computer Assisted Instruction (ICAI), and more particularly for systems teaching elementary arithmetic or algebra. By ""model building"" we mean the understanding of the student’s performances, as well as a global description and evaluation of his/her ability (competence), including a representation of some errors. As an application domain we have here retained the learning of ""calculus"" in the field of rational numbers, as an intermediate area between arithmetic and algebra. The aim of our system is to control the way in which the pupil solves exercises. In the light of the particular nature of the chosen application, the main points to be stressed are the following : - calculations are described as plan generation and execution ; 	consequently the student’s modelling consists primarily in plan inferencing - the system takes into account the non deterministic nature of the task, and recognizes valid variants of expert calculation plans - numerous errors are detected and categorized - the system accepts that the student write the calculations in a more or less elliptic manner ; whenever ambiguities occur, the student is precisely asked about implicit steps of his calculations, and the system uses the answers given to reduce the uncertainties - a global model of the student is generated, which incorporates observations and appreciations ; this model, in turn, determines the subsequent interpretations. All these questions are discussed both at the fundamental and the methodological levels.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-014.pdf,
14,1987,"AIand Education",Building a Community Memory for Intelligent Tutoring Systems,"Beverly Woolf, Pat Cunningham",This article discusses the need for multiple experts to work together to develop knowledge representation systems for intelligent tutors. Three case studies are examined in which the need for a pragmatic approach to the problem of knowledge acquisition has become apparent. Example methodologies for building tools for the knowledge acquisition phase are described including specific tasks and criteria that might be used to transfer expertise from several experts to an intelligent tutoring system.,https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-015.pdf,
15,1987,"AutomatedReasoning",A Model of Two-Player Evaluation Functions,"Bruce Abramson, Richard E. Korf","We present a model of heuristic evaluation functions for two-player games. The basis of the proposal is that an estimate of the expected-outcome of a game situation, assuming random play from that point on, is an effective heuristic function. The model is supported by three distinct sets of experiments. The first set, run on small, exhaustively searched game-trees, shows that the quality of decisions made on the basis of exact values for the expected-outcome is quite good. The second set shows that in large games, estimates of the expected-outcome derived by randomly sampling terminal positions produce reasonable play. Finally, the third set shows that the model can be used to automatically learn efficient and effective evaluation functions in a game-independent manner.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-016.pdf,
16,1987,"AutomatedReasoning",Proof Analogy in Interactive Theorem Proving: A Method to Express and Use It Via Second Order Pattern Matching,"Thierry Boy de la Tour, Ricardo Caferra","A method is presented to express and use syntactic analogies between proofs in interactive theorem proving and proof checking. Up to now, very few papers have addressed instances of this problem. The paradigm of ""proposition as types"" is adopted and proofs are represented as terms. The proposed method is to transform a known proof of a theorem into what might become a proof of an ""analogous"" -according to the user-proposition, namely the one to be proved. This transformation is expressed by means of second order pattern matching (this may be seen as a generalisation of rewriting rules), thus allowing the use of variable function symbols. For the moment, it is up to the user to discover the transformation rule, and the paper deals only with the problem of managing it. We explain the proposed analogy treatment with a fully developed running example.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-017.pdf,
17,1987,"AutomatedReasoning",Comparing Minimax and Product in a Variety of Games,"Ping-Ching Chi, Dana S. Nau","This paper describes comparisons of the minimax back-up rule and the product back-up rule on a wide variety of games, including P-games, G-games, three-hole kalah, Othello, and Ballard’s incremental game. In three-hole kalah, the product rule plays better than a minimax search to the same depth. This is a remarkable result, since it is the first widely known game in which product has been found to yield better play than minimax. Furthermore, the relative performance of minimax and product is related to a parameter called the rate of heuristic flaw (rhf). Thus, rhf has potential use in predicting when to use a back-up rule other than minimax.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-018.pdf,
18,1987,"AutomatedReasoning",Removing Redundancies in Constraint Networks,"Avi Dechter, Rina Dechter","The removal of inconsistencies from the problem’s representation, which has been emphasized as a means of improving the performance of backhacking algorithms in solving constraint satisfaction problems, increases the amount of redundancy in the problem. In this paper we argue that some solution methods might actually benefit from using an opposing strategy, namely, the removal of redundancies from the representation. We present various ways in which redundancies may be identified. In particular, we show how the path-consistency method, developed for removing inconsistencies can be reversed for the purpose of identifying redundancies, and discuss the ways in which redundancy removal can be beneficial in solving constraint satisfaction problems.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-019.pdf,
19,1987,"AutomatedReasoning",Computational Costs versus Benefits of Control Reasoning,"Alan Garvey, Craig Cornelius, Barbara Hayes-Roth","We assess the computational costs and benefits of control reasoning in the PROTEAN system, which is built in the BB environment. We experimentally manipulate PROTEAN’s control knowledge and analyze differences in total problem-solving time as a function of several component times. Our results demonstrate and explain the utility of control reasoning. They also illustrate the importance of experimental investigation and utility of the BB environment for conducting such investigations.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-020.pdf,
20,1987,"AutomatedReasoning",Filming a Terrain under Uncertainty Using Temporal and Probabilistic Reasoning,Raymond D. Gumb,"We address the problem of interpreting sensor data under uncertainty, using temporal and spatial context to facilitate the identification of objects. We seek to identify the type of an object presented in an ambiguous image by reasoning about conditional probabilities and the possible movements objects can make. A conditional probability (that an object is of a certain type given that some of its properties have been recognized) is used in conflict resolution, and an object is assigned an alternative type when an impossible movement is detected. Think of a map as being a frame and a sequence of frames as being a film. The idea is to construct a consistent and plausible (coherent and highly probable) film in which an object of one type does not mysteriously change into an object of another type.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-021.pdf,
21,1987,"AutomatedReasoning",On the Expressiveness of Rule-based Systems for Reasoning with Uncertainty,"David E. Heckerman, Eric J. Horvitz","We demonstrate that classes of dependencies among beliefs held with uncertainty cannot be represented in rule-based systems in a natural or efficient manner. We trace these limitations to a fundamental difference between certain and uncertain reasoning. In particular, we show that beliefs held with certainty are more modular than uncertain beliefs. We argue that the limitations of the rule-based approach for expressing dependencies are a consequence of forcing non-modular knowledge into a representation scheme originally designed to represent modular beliefs. Finally, we describe a representation technique that is related to the rule-based framework yet is not limited in the types of dependencies that it can represent.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-022.pdf,
22,1987,"AutomatedReasoning",Inferring Formal Software Specifications from Episodic Descriptions,"Van E. Kelly, Uwe Nonnenmann","The WATSON automatic programming system computes formal behavior specifications for process-control software from informal ""scenarios"": traces of typical system operation. It first generalizes scenarios into stimulus-response rules, then modifies and augments these rules to repair inconsistency and incompleteness. It finally produces a formal specification for the class of computations which implement that scenario and which are also compatible with a set of ""domain axioms"". A particular automaton from that class is constructed as an executable prototype for the specification. WATSON’s inference engine combines theorem proving in a very weak temporal logic with faster and stronger, but approximate, model-based reasoning. The use of models and of closed-world reasoning over ""snapshots"" of an evolving knowledge base leads to an interesting special case of non-monotonic reasoning.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-023.pdf,
23,1987,"AutomatedReasoning",Real-Time Heuristic Search: First Results,Richard E. Korf,"Existing heuristic search algorithms are not applicable to real-time applications because they cannot commit to a move before an entire solution is found. We present a special case of minimax lookahead search to handle this problem, and an analog of alpha-beta pruning that significantly improves the efficiency of the algorithm. In addition, we present a new algorithm, called Real-Time-A*, for searching when actions must actually be executed, as opposed to merely simulated. Finally, we examine the nature of the tradeoff between computation and execution cost.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-024.pdf,
24,1987,"AutomatedReasoning",Reasoning in the Presence of Inconsistency,Fangzhen Lin,"In this paper, we propose a logic which is nontrivial in the presence of inconsistency. The logic is based on the resolution principle and coincides with the classical logic when premises are consistent. Some results of interesting to Automated Theorem Proving are a sound and sometimes complete three-valued semantics for the resolution rule and a refutation process which is much in the spirit of the problem reduction format.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-025.pdf,
25,1987,"AutomatedReasoning",A New Structural Induction Scheme for Proving Properties of Mutually Recursive Concepts,"Peiya Liu, Ruey-Juin Chang","Structural induction schemes have been used for mechanically proving properties of self-recursive concepts in previous research. However, based on those schemes, it becomes very difficult to automatically generate the right induction hypotheses whenever the conjectures are involved with mutually recursive concepts. This paper will show that the difficulties come mainly from the weak induction schemes provided in the past, and a strong induction scheme is needed for the mutually defined concepts. Furthermore, a generalized induction principle is provided to smoothly integrate both schemes. Thus, in this mechanical induction, hypotheses are generated by mixing strong induction schemes with weak inductions schemes. While the weak induction schemes are suggested by self- recursive concepts, the strong induction schemes are suggested by mutually recursive concepts.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-026.pdf,
26,1987,"AutomatedReasoning",Synthesizing Algorithms with Performance Constraints,Robert D. McCartney,"This paper describes MEDUSA, an experimental algorithm synthesizer. MEDUSA is characterized by its top-down approach, its use of cost-constraints, and its restricted number of synthesis methods. Given this model, we discuss heuristics used to keep this process from being unbounded search through the solution space. The results indicate that the performance criteria can be used effectively to help avoid combinatorial explosion. The system has synthesized a number of algorithms in its test domain (geometric intersection problems) without operator intervention.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-027.pdf,
27,1987,"AutomatedReasoning",The Deductive Synthesis of Imperative LISP Programs,"Zohar Manna, Richard Waldinger","A framework is described for the automatic synthesis of imperative programs, which may alter data structures and produce destructive side effects as part of their intended behavior. A program meeting a given specification is extracted from the proof of a theorem in a variant of situational logic, in which the states of a computation are explicit objects. As an example, an in-place reverse program has been derived in an imperative LISP, which in cludes assignment and destructive list operations (rplaca and rplacd) .",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-028.pdf,
28,1987,"AutomatedReasoning",Path Dissolution: A Strongly Complete Rule of Inference,"Neil V. Murray, Erik Rosenthal","We introduce path dissolution, a rule of inference that operates on formulas in negation normal form. Path dissolution is strongly complete; i.e., it has the property that, given an unsatisfiable ground formula, any sequence of dissolution steps will produce the empty graph. This is accomplished by strictly reducing (at each step) the number of c-paths in the formula. Dissolution, unlike most resolution-based inference rules, does not directly lift into first-order logic; techniques for employing dissolution at the first order level are discussed.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-029.pdf,
29,1987,"AutomatedReasoning",Revised Dependency-Directed Backtracking for Default Reasoning,"Charles J. Petrie, Jr.","Default reasoning is a useful inference technique which involves choosing a single context in which further inferences are to be made. If this choice is incorrect, the context may need to be switched. Dependency-directed backtracking provides a method for such context switching. Doyle’s algorithm for dependency-directed backtracking is revised to allow context switching to be guided by the calling inference system using domain knowledge. This new backtracking mechanism has been implemented as part of software for developing expert systems.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-030.pdf,
30,1987,"AutomatedReasoning",Efficiency Analysis of Multiple-Context TMSs in Scene Representation,Gregory M. Provan,"Multiple possible solutions can arise in many domains, such as scene interpretation and speech recognition. This paper examines the eficiency of multiple-context TMSs, such as the ATMS, in solving a scene representation problem which we call the Vision Constraint Recognition problem. The ATMS has been claimed to be quite eficient for solving problems with multiple possible solutions, even for problems with large databases. However, we present evidence that for large databases with multiple possible solutions (which we argue occur frequently in practice), such multiple-context TMSs can be very inefficient. We present a class of problems for which using a multiple-context TMS is both intrinsically interesting and ideal, but which will be computationally infeasible because of the exponential size of the database which the TMS must explore. To circumvent such infeasiblity, appropriate control must be exerted by the problem solver.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-031.pdf,
31,1987,"AutomatedReasoning",A Parallel Implementation of Iterative-Deepening-A*,"V. Nageshwara Rao, Vipin Kumar, K. Ramesh","This paper presents a parallel version of the Iterative-Deepening-A* (IDA*) algorithm. Iterative-Deepening-A* is an important admissible algorithm for state-space search which has been shown to be optimal both in time and space for a wide variety of state-space search problems. Our parallel version retatins all the nice properties of the sequential IDA* and yet does not appear to be limited in the amount of parallelism. To test its effectiveness, we have implemented this algorithm on Sequent Balance 21000 parallel processor to solve the 15-puzzle problem, and have been able to obtain almost linear speedups on the 30 processors that are available on the machine. On machines where larger number of processors are available, we expect that the speedup will still grow linearly. The parallel version seems suitable even for loosely coupled architectures such as the Hypercube.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-032.pdf,
32,1987,"AutomatedReasoning",Foundations of Assumption-based Truth Maintenance Systems: Preliminary Report,"Raymond Reiter, Johan de Kleer","In this paper we (1) define the concept of a Clause Management System (CMS) - a generalization of de Kleer’s ATMS, (2) motivate such systems in terms of efficiency of search and abductive reasoning, <and (3) characterize the computation affected by a CMS in terms of the concept of prime implicants.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-033.pdf,
33,1987,Planning,Reasoning about Exceptions during Plan Execution Monitoring,"Carol A. Broverman, W. Bruce Croft","In a cooperative problem-solving environment; such as an office, a hierarchical planner can be incorporated into an intelligent interface to accomplish tasks. During plan execution monitoring, user actions may be inconsistent with system expectations. In this paper, we present an approach towards reasoning about these exceptions in an attempt to accommodate them into an evolving plan. We propose a representation for plans and domain objects that facilitates reasoning about exceptions.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-034.pdf,
34,1987,Planning,Incremental Causal Reasoning,"Thomas Dean, Mark Boddy","Causal reasoning comprises a large portion of the inference performed by automatic planners. In this paper, we consider a class of inference systems that are said to be predictive in that they derive certain causal consequences of a base set of premises corresponding to a set of events and constraints on their occurrence. The inference system is provided with a set of rules, referred to as a causal theory, that specifies, with some limited accuracy, the cause and effect relationships between objects and processes in a given domain. As modifications are made to the base set of premises, the inference system is responsible for accounting for all and only those inferences licensed by the premises and current causal theory. Unfortunately, the general decision problem for nontrivial causal theories involving partially ordered events is NP-complete. As an alternative to a complete but potentially exponential-time inference procedure, we describe a limited-inference polynomial-time algorithm capable of dealing with partially ordered events. This algorithm generates a useful subset of those inferences that will be true in all total orders consistent with some specified partial order. The algorithm is incremental and, while it is not complete, it is provably sound.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-035.pdf,
35,1987,Planning,An Investigation into Reactive Planning in Complex Domains,R. James Firby,"A model of purely reactive planning is proposed based on the concept of reactive action packages. A reactive action package, or RAP, can be thought of as an independent entity pursuing some goal in competition with many others at execution time. The RAP processing algorithm addresses the problems of execution monitoring and replanning in uncertain domains with a single, uniform representation and control structure. Use of the RAP model as a basis for adaptive strategic planning is also discussed.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-036.pdf,
36,1987,Planning,On Stratified Autoepistemic Theories,Michael Gelfond,"In this paper we investigate some properties of ""autoepistemic logic"" approach to the formalization of common sense reasoning suggested by R. Moore in [Moore, 1985]. In particular we present a class of autoepistemic theories (called stratified autoepistemic theories) and prove that theories from this class have unique stable autoepistemic expansions and hence a clear notion of ""theoremhood"". These results are used to establish the relationship of Autoepistemic Logic with other formalizations of non-monotonic reasoning, such as negation as failure rule and circumscription. It is also shown that ""classical"" SLDNF resolution of Prolog can be used as a deductive mechanism for a rather broad class of autoepistemic theories. Key words and phrases: common sense reasoning, autoepistemic logic, negation as failure rule, non-monotonic reasoning.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-037.pdf,
37,1987,Planning,Possible Worlds and the Qualification Problem,"Matthew L. Ginsberg, David E. Smith","In this paper, we propose a solution to McCarthy’s qualification problem [10] based on the notion of possible worlds [3,6]. We begin by noting that existing formal solutions to qualification seem to us to suffer from serious epistemological and computational difficulties. We present a formalization of action based on the notion of possible worlds, and show that our solution to the qualification problem avoids the difficulties encountered by earlier ones by associating to each action a set of domain constraints that can potentially block it. We also compare the computational resources needed by our approach with those required by other formulations.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-038.pdf,
38,1987,Planning,Simple Causal Minimizations for Temporal Persistence and Projection,Brian A. Haugh,"Formalizing temporal persistence and solving the temporal projection problem within traditional non-monotonic logics is shown possible through two different approaches, neither of which requires any special minimization techniques. Minimizing potential causes is shown to yield a type of temporal persistence that is useful for the temporal projection problem, although it differs significantly from the ordinary conception of temporal persistence. A conception of determined causes is then developed whose minimization does yield the results preferred by ordinary temporal persistence. Finally, previous approaches to formalizing temporal persistence using chronological minimizations are shown inadequate for certain classes of scenarios, which causal minimizations formalize correctly.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-039.pdf,
39,1987,Planning,Using Goal Interactions to Guide Planning,Caroline Hayes,"The Machinist program extends domain dependent planning technology. It is modeled after the behavior of human machinists, and makes plans for fabricating metal parts using machine tools. Many existing plannmg programs rely on a problem solving strategy that involves fixing problems in plans only after they occur. The result is that planning time may be wasted when a bad plan is unnecessarily generated and must be thrown out or modified. The machinist program improves on these methods by looking for cues in the problem specification that may indicate potential difficulties or conflicting goal interactions, before generating any plans. It plans around those difficulties, greatly increasing the probability of producing a good plan on the first try. Planning efficiency is greatly increased when false starts can be eliminated. The machinist program contains about I80 UPS5 rules, and has been judged by experienced machinists to make plans that, are on the average, better than those of a 5 year journeyman. The knowledge that makes the technique eflective is domain dependent, but the technique itself can be used in other domains.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-040.pdf,
40,1987,Planning,Compiling Plan Operators from Domains Expressed in Qualitative Process Theory,John C. Hogge,"The study of Qualitative Physics has concentrated on expressing qualitatively how the physical world behaves. Qualitative Physics systems accept partial descriptions of the world and output the possible changes that can occur. These systems currently assume that the world is left untouched by human or robot agents, limiting them to certain types of problem solving. For instance, a state-of-the-art qualitative physics system can diagnose faulty electrical circuits but can not construct plans to rewire circuits to change their behavior. This paper describes an approach to planning in physical domains and a working implementation which integrates Forbus’ Qualitative Process Engine (QPE) with a temporal interval-based planner. The approach involves compiling QPE expressions describing a physical domain into a set of operators and rules of the planner. The planner can then construct plans involving processes, existence of individuals, and changes in quantities. We describe how the compilation is performed, the types derivable plans, and current limitations in our approach.",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-041.pdf,
41,1987,Planning,Models of Axioms for Time Intervals,Peter Ladkin,"James Allen and Pat Hayes have considered axioms expressed in first-order logic for relations between time intervals [AllHay85, AllHay87.1, AllHay87.2]. One important consequence of the results in this paper is that their theory is decidable [Lad87.4]. In this paper, we characterise all the models of the theory, and of an important subtheory. A model is isomorphic to an interval structure INT(S) over some unbounded linear order S, and conversely, INT(S), for or an arbitrary unbounded linear order S, is a model. The models of the subtheory are similar, but with an arbitrary number of copies of each interval (conversely, all structures of this form are models). We also show that one of the original axioms is redundant, and we exhibit an additional axiom which makes the Allen-Hayes theory complete and countably categorical, with all countable models isomorphic to INT(Q), the theory of intervals with rational endpoints, if this is desired. These results enable us to directly compare the Allen-Hayes theory with the theory of Ladkin and Maddux [LadMad87.1], and of van Benthem [vBen83].",https://aaai.org/Library/AAAI/1987/../../../Papers/AAAI/1987/AAAI87-042.pdf,
