,conference_year,category,title,author,abstract,download_url,keywords
10,1982,Vision,A Corner Finding Algorithm for Image Analysis and Registration,"J.-Q. Fang, T. S. Huang","In our algorithm the gradient of 8 (the gradient direction) in a grey level image is employed for detecting candidates for corner points. Two theorems show that this quantity attains a local maximum at a corner point. Two approaches, median filtering and Hough transform are used effectively to distinguish corner points from noise points. The corner points formed by our algorithm are used in interframe matching.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-011.pdf,
11,1982,Vision,A Systematic Approach to Continuous Graph Labeling With Application to Computer Vision,"M. D. Diamond, N. Narasimhamurthi, S. Ganapathy","The discrete and continuous graph labeling problem are discussed. A basis for the continuous graph labeling problem is presented, in which an explicit connection between the discrete and continuous problems is made. The need for this basis is argued by noting conditions which must be satisfied before solutions can be pursued in a formal manner. Several cooperative solution algo- rithms based on the proposed formulation and results of the application of these algorithms to the problem of extracting line drawings are presented.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-012.pdf,
12,1982,Vision,Determining Surface Type From Surface Normals,"Paul Amaranth, William Jaynes","By exploiting the relationship which exists between the Gaussian image and gradient space, the two representations can be utilized in conjunction to facilitate the interpretation of a set of surface normals. The projection of the Gaussian image onto a plane can provide clear traces which quickly yield general knowledge of the underlying surface.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-013.pdf,
13,1982,Natural Language and Speech,Planning Natural-Language Utterances,Douglas E. Appelt,This paper describes recent research on a natural-language-generation system that is based on planning. A system named KAMP is described that is capable of producing English sentences as part of a plan to enlist the cooperation of another agent in achieving a goal involving a change in the physical state of the world. The planner uses knowledge about the different subgoals to be achieved and linguistic rules about English to produce sentences that satisfy multiple goals through the realization multiple illocutionary acts.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-014.pdf,
14,1982,Natural Language and Speech,Argument Molecules: A Functional Representation of Argument Structure,Lawrence Birnbaum,"Understanding an utterance in an argument crucially requires determining the evidential relations it bears to prior and subsequent propositions in the argument (Birnbaum et al., 1980; Cohen, 1981). The memory representation of an argument should, accordingly, indicate which propositions a given proposition counts as evidence for (a support relation) or against (an attack relation), and which propositions support or attack it in turn. The representation of an argument can thus be viewed as a network of propositions connected by support or attack relations (an argument graph). Although this sort of representation can be motivated simply by the need to represent the content of an argument, it seems natural to ask whether such argument graphs might further possess any useful structural properties, abstracted from the specific propositions they relate.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-015.pdf,
15,1982,Natural Language and Speech,ARGOT: The Rochester Dialogue System,"James F. Allen, Alan M. Frisch, Diane J. Litman","We are engaged in a long-term research project that has the ultimate aim of describing a mechanism that can partake in an extended English dialogue on some reasonably well specified range of topics. This paper is a progress report on the project, called ARGOT. It outlines the system and describes recent results as well as work in progress.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-016.pdf,
16,1982,Natural Language and Speech,Dividing Up the Question Answering Process,Marc Luria,"This paper describes a question answering program which divides question answering into two separate processes: answer formation and answer expression. Rather than gathering possible answers and choosing the best among them, the program accesses the database and finds all components of possible answers, e.g. a causal chain, and then passes this information to an expression program which formulates a proper answer.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-017.pdf,
17,1982,Natural Language and Speech,Salience as a Simplifying Metaphor for Natural Language Generation,"David D. McDonald, E. Jeffery Conklin","We have developed a simple yet effective technique for planning the generation of natural language texts that describe photographs of natural scenes as processed by the UMass VISIONS system. The texts follow the ordering on the scene’s objects that is imposed by their visual salience -- an ordering which we believe is naturally computed as a by-product of visual processing, and thus is available -- for free -- as the basis for generating simple but effective texts without requiring the complex planning machinery often applied in generation. We suggest that it should be possible to find structural analogs to visual salience in other domains and to build comparably simple generation schemes based on them. We look briefly at how one such analogy might be drawn for the task of tutoring novice PASCAL programmers.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-018.pdf,
18,1982,Natural Language and Speech,Conceptual Dependency and Montague Grammar: A Step Toward Conciliation,"Mark A. Jones, David S. Warren","In attempting to establish a common basis from which the approaches and results can be compared, we have taken a conciliatory attitude toward natural language research in the conceptual dependency (CD) paradigm and Montague Grammar (MG) formalism. Although these two approaches may seem to be strange bedfellows indeed with often noticeably different perspectives, we have observed many commonalities. We begin with a brief description of the problem view and ontology of each and then create a formulation of CD as logic. We then give ""conceptual"" MG translations for the words in an example sentence which we use in approximating a word-based parsing style. Finally, we make some suggestions regarding further extensions of logic to introduce higher level representations.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-019.pdf,
19,1982,Natural Language and Speech,Event Shape Diagrams,D. L. Waltz,"""Event shape diagrams"" are proposed as a representation for capturing the nuances of meaning of verbs that describe similar events. These diagrams represent timing, causal relationships between case roles, and typical value ranges for role fillers. Event shape diagrams are expressed in terms of primitive predicates and timing information that we believe could be computed by perceptual systems, and are intended to be a step toward the eventual connection of language systems to perceptual (vision, hearing, and touch) sensing systems. The diagrams are capable of representing modification of verbs by adverbs, can support judgements of the degree of plausibility of various interpretations of a sentence’s meaning, and may be useful in figuring out the meaning of certain kinds of metaphors.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-020.pdf,
20,1982,Natural Language and Speech,An Explanation for Minimal Attachment and Right Association,Robert W. Milne,This paper describes the principles of Right Association and Minimal Attachment and explains how the Sausage Machine and ATN decribe these principles. It is then shown that these two models cannot explain these principles. It is then shown that a production system grammar can both describe these principles as well as suggest why they must be true.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-021.pdf,
21,1982,Natural Language and Speech,A Synthetic Approach to Temporal Information Processing,Mark D. Grover,"A representation and processing scheme for temporal (time-based) information is presented. Previous computer science approaches to temporal information processing are analyzed. Linguistic analysis of tense, aspect and temporal adverbials provide motivation for an automated general temporal understanding system. A synthetic approach is proposed, combining possible-worlds branching time theory with inertia futures, elements of Montague Grammar, a four-valued logic and the interval semantics time model. Key portions of the model are implemented and demonstrated in a PASCAL program.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-022.pdf,
22,1982,Natural Language and Speech,Word Sense and Case Slot Disambiguation,"Graeme Hirst, Eugene Charniak","The tasks of disambiguating words and determining case are similar and can usefully be combined. We present two cooperating mechanisms that each work on both tasks: MARKER PASSING finds connections between concepts in a system of frames, and POLAROID WORDS provide a protocol for negotiation between ambiguous words and cases. Examples of each in action are given. The cooperating mechanisms allow Iinguistic and world knowledge to be unified, frequently eliminate the need to use inference in disambiguation, and provide a usefully constrained model of disambiguation.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-023.pdf,
23,1982,Natural Language and Speech,Word Learning With Hierarchy-Guided Inference,David M. Keirsey,A technique for learning new words is discussed. The technique uses expectations generated by the context and an ISA hierarchy to guide the inference process. The learning process uses the context of several independent occurrences of the word to converge on its meaning.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-024.pdf,
24,1982,Natural Language and Speech,Talking to UNIX in English: An Overview of UC,Robert Wilensky,UC (UNIX Consultant) is an intelligent natural language interface that allows naive users to communicate with the UNIX** operating system in ordinary English. UC is currently capable of handling simple dialogues...,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-025.pdf,
25,1982,Natural Language and Speech,An Expert System for Interpreting Speech Patterns,"Renato De Mori, Attilio Giordano, Lorenza Saitta, Pietro Laface",Efficient syllabic hypothesization in continuous speech has been so far an unsolved problem. A novel solution based on the extraction of acoustic cues is proposed in this paper. This extraction is performed by parallel processes implementing an expert system represented by a grammar of frames.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-026.pdf,
26,1982,Problem Solving and Search,A Search Procedure for Perfect Information Games of Chance: Its Formulation and Analysis,Bruce W. Ballard,"An algorithm is developed for searching the trees of ""perfect information"" games involving chance events. Many dice games (e.g. backgammon, craps, and monopoly and similar board games), and some card games (e.g. casino blackjack), have this property. For depth 3 trees, empirical observation reveals a search reduction of more than 50 percent, while closed-form analysis reveals a best-case complexity of O(N**2). This represents a substantial savings over the O(N**3) behavior of the ""obvious"" search strategy.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-027.pdf,
27,1982,Problem Solving and Search,Synchronization of Multi-Agent Plans,Jeffrey S. Rosenschein,"Consider an intelligent agent constructing a plan to be executed by several other agents; correct plan execution will often require that actions be taken in a specific sequence. Therefore, the planner cannot simply tell each agent what action to perform; explicit mechanisms must exist for maintaining the execution sequence. This paper outlines such mechanisms. A framework for multiple-agent planning is developed, consisting of several parts. First, a formalism is adopted for representing knowledge about other agents’ beliefs and goals, and is extended to allow representation of their capabilities. Communication primitives are defined that allow selective acceptance of goals and facts, and an explicit means of inducing an agent to perform an act is introduced. Finally, the ordering mechanisms (consisting of sequencing operators and a planning heuristic) arc presented, along with a specific example of their use.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-028.pdf,
28,1982,Problem Solving and Search,A General Paradigm for AI Search Procedures,"Dana S. Nau, Vipin Kumar, Laveen Kanal",This paper summarizes work on a General Branch and Bound formulation which includes previous formulations as special cases and provides a unified approach to understanding most heuristic search procedures developed in A.I.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-029.pdf,
29,1982,Problem Solving and Search,Evaluating Search Methods Analytically,"Paul W. Purdom, Jr., Cynthia A. Brown",A unified approach to analyzing search algorithms is presented. Each algorithm is characterized by the types of random problems that it can solve rapidly. The results are displayed in a way that clearly indicates the strengths and weaknesses of each algorithm.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-030.pdf,
30,1982,Problem Solving and Search,Consistent-Labeling Problems and Their Algorithms,Bernard Nudel,"Two new classes of theories have been developed giving the expected complexities of three Consistent-Labeling Problem (CLP), or Constraint-Satisfaction, algorithms: Backtracking, Forward Checking and Word-wise Forward Checking. Apart from giving the exact expected complexity for these algorithms for the underlying CLP distribution and domain, these theories provide useful approximations for the complexity of solving essentially any individual CLP. Given this, and the fact that the theories can reflect changes in complexity due to changes in the ordering of variables used in the search, these theories have the potential to afford significant savings for any individual CLP, by predicting, prior to search, good orderings for use in solving that CLP. We are concurrently developing improved CLP algorithms based on this and similar ordering effects.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-031.pdf,
31,1982,Problem Solving and Search,Reverend Bayes on Inference Engines: A Distributed Hierarchical Approach,Judea Pearl,"This paper presents generalizations of Bayes likelihood-ratio updating rule which facilitate an asynchronous propagation of the impacts of new beliefs and/or new evidence in hierarchically organized inference structures with multi-hypotheses variables. The computational scheme proposed specifies a set of belief parameters, communication messages and updating rules which guarantee that the diffusion of updated beliefs is accomplished in a single pass and complies with the tenets of Bayes calculus.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-032.pdf,
32,1982,Problem Solving and Search,Diagnosis Based on Description of Structure and Function,"Randall Davis, Howard Shrobe, Walter Hamscher, Kären Wieckert, Mark Shirley, Steve Polit","While expert systems have traditionally been built using large collections of rules based on empirical associations, interest has grown recently in the use of systems that reason from representations of structure and function. Our work explores the use of such models in troubleshooting digital electronics. We describe our work to date on (i) a language for describing structure, (ii) a language for describing function, and (iii) a set of principles for troubleshooting that uses the two descriptions to guide its investigation. In discussing troubleshooting we show why the traditional approach --- test generation --- solves a different problem and we discuss a number of its practical shortcomings. We consider next the style of debugging known as violated expectations and demonstrate why it is a fundamental advance over traditional test generation. Further exploration of this approach, however, demonstrates that it is incapable of dealing with commonly known classes of faults. We explain the shortcoming as arising from the use of a fault model that is both implicit and inseparable from the basic troubleshooting methodology. We argue for the importance of fault models that are explicit, separated from the troubleshooting mechanism, and retractable in much the same sense that inferences are retracted in current systems.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-033.pdf,
33,1982,Problem Solving and Search,Unifying Data-Directed and Goal-Directed Control: An Example and Experiments,"Daniel D. Corkill, Victor R. Lesser, Eva Hudlicka","Effective control in a multi-level cooperating knowledge source problem solver (such as Hearsay-II) requires the system to reason about the relationships among competing and cooperating knowledge source (KS) instantiations (both past and potential) that are working on different aspects and levels of the problem. Such reasoning is needed to assess the current state of problem solving and to develop plans for using the system’s limited processing resources to the best advantage. The relationships among KS instantations can be naturally represented when KS activity is viewed simultaneously from a data-directed and a goal-directed perspective. In this paper we show how data- and goal-directed control can be integrated into a single, uniform framework, and we present an example and experimental results of sophisticated focusing using this framework.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-034.pdf,
34,1982,Problem Solving and Search,Knowledge Integration in Text Recognition,"Sargur N. Srihari, Jonathan J. Hull","The paper describes an algorithm based on AI techniques for recognizing words of printed or hand-written text--with the technique developed also applicable to correcting substitution spelling errors. The algorithm effectively integrates bottom-up information in the form of letter shapes, letter transitional probabilities and letter classification-error probabilities together with top-down knowledge in the form of a lexicon of legal words represented as a letter trie. Experimental results with the algorithm are reported for the combined top-down and bottom-up approach and for each of the two approaches individually.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-035.pdf,
35,1982,Problem Solving and Search,Spatial and Temporal Reasoning in Geologic Map Interpretation,Reid G. Simmons,"In this paper, we describe a way of extending and combining several Al techniques to attack a class of problems exemplified by a problem known as geologic map interpretation. We use both a detailed and an abstract model of elementary geology, combined with both local and global reasoning techniques to achieve the system’s expertise. In particular, a new technique called imagining allows us to find global inconsistencies in our hypotheses by causally simulating a sequence of ""instructions."" Imagining makes use of both our detailed and abstract models of the world.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-036.pdf,
36,1982,Problem Solving and Search,Job-Shop Scheduling: An Investigation in Constraint-Directed Reasoning,"Mark S. Fox, Brad Allen, Gary Strohm","This paper describes ISIS-II*, a constraint-directed reasoning system for the scheduling of factory job-shops. ISIS-II takes a heuristic search approach to generating schedules. The key features of ISIS-II’s approach is that it can re- present and use a variety of different types of constraints to guide the search, and is able to selectively relax conflicting constraints.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-037.pdf,
37,1982,Problem Solving and Search,Heuretics: Theoretical and Experimental Study of Heuristic Rules,Douglas B. Lenat,"Builders of expert rule-based systems [Barr 81] [Feigenbaum 77] [Hayes-Roth et al. 82] attribute the impressive performance of their programs to the corpus of knowledge they embody: a large network of facts to provide breadth of scope, and a large array of informal judgmental rules (heuristics) which guide the system toward plausible paths to follow and away from implausible ones. Yet what is the nature of heuristics? What is the source of their power? How do thev interreIate; i.e., how can/should a large corpus of heuristic rules be organized? How do heuristics originate and evolve? ""Heuretics"" is the study of heuristics, with an eye toward answering questions such as those. Two case studies, the AM and EURISKO programs, have led to some tentative Heuretics hypotheses, a dozen of which are presented in this paper. Our aim is to stimulate future research in this field.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-038.pdf,
38,1982,Problem Solving and Search,A Program That Learns to Solve Rubik’s Cube,Richard E. Korf,"This paper describes a program which learns efficient strategies for solving problems such as Rubik’s cube and the eight puzzle. It uses a new general problem solving method based on macro-operators. The strategies learned by the program are equal to or superior to strategies used by humans on these problems, in terms of number of moves required for solution.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-039.pdf,
39,1982,Problem Solving and Search,Experiential Learning in Analogical Problem Solving,Jaime G. Carbonell,"A computational model of skill acquisition is analyzed based on extensions to an analogical problem solving method and previous Al work on concept acquisition. The present investigation focuses on exploiting and extending the analogical reasoning model to generate useful exemplary solutions to related problems from which more general plans can be induced and refined. Starting with a general analogical inference engine, problem solving experience is, in essence, compiled incrementally into effective procedures that solve various classes of problems in a more reliable and direct manner.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-040.pdf,
40,1982,Problem Solving and Search,Error Detection and Recovery in a Dynamic Planning Environment,"Blake Ward, Gordon McCalla","In this paper a set of techniques for error detection and recovery is proposed. These techniques augment a planning system (the ELMER system) which already has many features for preventing execution errors but has few features for handling errors that can’t be prevented. The error handling techniques presented in this paper depend for their effectiveness on the close co-operation of the planning, execution and knowledge base components of the systeti, and especially make use of knowledge learned from the earlier execution of other plans.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-041.pdf,
41,1982,Problem Solving and Search,Scenarios as an Aid to Planning,"Rajendra S. Wall, Edwina L. Rissland","In many complex domains full scale detailed solutions to problems -- plans and ways to implement them -- are not possible or practical. Rather than attempt to produce such detailed solutions, we propose an alternative of using scenarios: a set of ""snapshots"" of the future that outline possible courses of action, actions of foreign processes, and their consequences. In this paper, we present the scenario idea and discuss its use as an aid to tactical planning. We discuss an implementation of these ideas in a Tactical Assistant to aid planning in the errand running and conflict simulation game domains and present an example illustrative of its capabilities.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-042.pdf,
42,1982,Problem Solving and Search,A Framework for Distributed Problem Solving,"Dave McArthur, Randy Steeb, Stephanie Cammarata",Situations in which several agents must interact to achieve goals present difficulties of coordination and cooperation not found in single-agent problem solving contexts. Techniques for coordination and cooperation required in group problem solving are not well understood because most AI models deal with cases in which problems are solved by a single agent. In this paper we present a framework for distributed problem solving that describes some of the expertise an agent working in a multi-agent environment must have. An application of the framework to the domain of air-traffic control is discussed. Here each aircraft is viewed as an agent that must cooperate with others to achieve a conflict-free plan.,https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-043.pdf,
43,1982,Problem Solving and Search,PANDORA--A Program for Doing Commonsense Planning in Complex Situations,Joseph Faletti,"A planning program named PANDORA (Plan ANalyzer with Dynamic Organization, Revision, and Application) has been developed which creates plans in the common-sense domains of everyday situations and of a Unix** Consultant using hierarchical planning and meta-planning. PANDORA detects its own goals in an event-driven fashion, dynamically interleaving the creation, execution and revision of its plans.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-044.pdf,
44,1982,Knowledge Representation,Competence in Knowledge Representation,"Ronald J. Brachman, Hector J. Levesque","The range of domains and tasks for ""knowledge-based systems"" has been expanding at a furious pace. As we move away from trivial domains, such as the ""blocks world,"" the demands on knowledge representation systems used by expert programs are becoming more extreme. For one thing, the domains themselves are getting so complex that specialized technical vocabularies are unavoidable; consequently, the issue of a system talking with un expert in his own language cannot be ignored. For another, tasks such as medical diagnosis, scene analysis, speech understanding, and game playing all have as a central feature an incrementally evolving model representing probably incomplete knowledge of part of the task domain. In this paper, we explore some of the impact of these two critical issues -- complexity and incompleteness -- on knowledge representation systems. We review some aspects of current representation research that offer a foundation for coping with these problems, and finally suggest a way of integrating these ideas into a powerful, practical knowledge representation paradigm.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-045.pdf,
45,1982,Knowledge Representation,Knowledge Representation Languages and Predicate Calculus: How to Have Your Cake and Eat It Too,Charles Rich,"This paper attempts to resolve some of the controversy between advocates of predicate calcu1us and users of other knowledge representation languages by demonstrating that it is possible to have the key features of both in a hybrid system. An example is given of a recently implemented hybrid system in which a specialized planning language co-exists with its translation into predicate calculus. In this system, various kinds of reasoning required for a program understanding task are implemented at either the predicate calculus level or the planning language level, depending on which is more natural.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-046.pdf,
46,1982,Knowledge Representation,A System for Reasoning About Time,Marc B. Vilain,"In this paper we describe the salient features of a new system for reasoning about time. The system represents time primarily -- though not exclusively -- in terms of intervals, and performs deductions on this representation. It has a mechanism for maintaining consistency in the representation and discovering the origin of inconsistencies. Further, its deduction mechanisms for intervals are easily extended to deal with time points. Finally, it embodies a simple and elegant scheme for reasoning about absolute dates.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-047.pdf,
47,1982,Knowledge Representation,Circumscriptive Ignorance,Kurt Konolige,"In formal systems that reason about knowledge, inferring that an agent actually does not know a particular fact can be problematic. Collins [1] has shown that there are many different modes of reasoning that a subject can use to show that he is ignorant of something; some of these, for example, involve the subject reasoning about the limitations of his own information-gathering and memory abilities. This paper will consider a single type of inference about ignorance, which we call circumscriptive ignorance. We present a partial formalization of circumscriptive ignorance and apply it to the Wise Man Puzzle.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-048.pdf,
48,1982,Knowledge Representation,Modeling Motion With Qualitative Process Theory,Kenneth D. Forbus,"Representing motion is an important part of Naive Physics. Previous qualitative models of motion were centered around the idea of Qualitative States. This paper discusses an alternative representation in terms of Qualitative Process Theory. Viewing motion as a process has several advantages, notably the ability to make more detailed inferences about dynamics and the ability to combine process descriptions to model more complex systems. After examining the relationship between Qualitative State and QP theory representations of motion, the utility of the QP representations are illustrated by analyzing an oscillator.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-049.pdf,
49,1982,Knowledge Representation,Getting the Envisionment Right,Benjamin Kuipers,"The central component of commonsense reasoning about causality is the envisionment: a description of the behavior of a physical system that is derived from its structural description by qualitative simulation. Two problems with creating the envisionment are the qualitative representation of quantity and the detection of previously-unsuspected points of qualitative change. The representation presented here has the expressive power of differential equations, and the qualitative envisionment strategy needed for commonsense knowledge. A detailed example shows how it is able to detect a previously unsuspected point at which the system is in stable equilibrium.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-050.pdf,
50,1982,Knowledge Representation,The QBKG System: Generating Explanations From a Non-Discrete Knowledge Representation,"Hans J. Berliner, David H. Ackley","The QBKG system produces critical analyses of possible moves for a wide variety of backgammon positions, using a hierarchically structurcd, non-discrete form of knowledge representation. This report compares discrete and continuous representations and reasoning systems, addressing issues of competence, robustness, and explainability. The QBKG system is described and demonstrated.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-051.pdf,
51,1982,Knowledge Representation,PLANT/ds Revisited: Non-Homogeneous Evaluation Schema in Expert Systems,Carl T. Uhrik,"This paper describes several deficiencies of PLANT/ds, an expert system for the diagnosis of soybean diseases. This production system employs both human and machine derived rules. The rule application mechanism for both rule groups suffer from improper treatment of incomplete data. The problem is illustrated by several examples, and a solution is proposed. Implementation of a new version of PLANT on the empty expert system ADVISE is seen as the crux of future research.",https://aaai.org/Library/AAAI/1982/../../../Papers/AAAI/1982/AAAI82-052.pdf,
