,conference_year,category,title,author,abstract,download_url,keywords
10,1988,Planning,Goals as Parallel Program Specifications,Leslie Pack Kaelbling,"Classical planning is inappropriate for generating actions in a dynamic world. This paper presents a formalism, called Gapps, that allows a programmer to specify an agent’s behavior using symbolic goal-reduction rules that are compiled into an efficient parallel program. Gapps is designed for use in domains that require real-time response, that cannot be completely characterized by operator descriptions, and that allow multiple actions to be carried out in parallel.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-011.pdf,
11,1988,Planning,Predictability Versus Responsiveness: Coordinating Problem Solvers In Dynamic Domains,"Edmund H. Durfee, Victor R. Lesser","Coordination in dynamic domains involves balancing predictability and responsiveness: agents must be predictable enough to anticipate and plan future interactions while being responsive enough to react to unexpected situations. The partial global planning approach to coordination provides a framework for flexibly balancing these opposing needs. In this approach, agents communicate about their current local plans to build up partial global plans (PGPs) that specify cooperative actions and interactions. When their plans change, agents must decide whether the time and effort of reformulating their PGPs is worthwhile, or whether working predictably with slightly out-of-date PGPs is more cost effective. In this paper, we briefly outline the partial global planning approach, discuss how it flexibly balances predictability and responsiveness, and experimentally show how different balances affect behavior in a simulated problem-solving network.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-012.pdf,
12,1988,Planning,Intelligent Real-Time Monitoring,"Thomas J. Laffey, Scott M. Weitzenkamp, Jackson Y. Read, Simon A. Kao, James L. Schmidt","This paper describes a multi-tasking architecture for performing real-time monitoring and analysis using knowledge-based problem solving techniques. To handle asynchronous inputs and perform in real-time, the system consists of three or more distributed processes which run concurrently and communicate via a message passing scheme. The Data Management Process acquires, compresses, and routes the incoming sensor data to other processes. The Inference Process consists of a high performance inference engine that performs a real-time analysis on the state and health of the physical system. The I/O Process receives sensor data from the Data Management Process and status messages and recommendations from the Inference Process, updates its graphical displays in real time, and acts as the interface to the console operator. The distributed architecture has been interfaced to an actual spacecraft (NASA' s Bubble Space Telescope) and is able to process the incoming telemetry in ""real-time"" (i.e., several hundred data changes per second).",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-013.pdf,
13,1988,Planning,Reactive Plan Revision,"Peng Si Ow, Stephen F. Smith, Alfred Thiriez","This paper describes a multi-tasking architecture for performing real-time monitoring and analysis using knowledge-based problem solving techniques. To handle asynchronous inputs and perform in real-time, the system consists of three or more distributed processes which run concurrently and communicate via a message passing scheme. The Data Management Process acquires, compresses, and routes the incoming sensor data to other processes. The Inference Process consists of a high performance inference engine that performs a real-time analysis on the state and health of the physical system. The I/O Process receives sensor data from the Data Management Process and status messages and recommendations from the Inference Process, updates its graphical displays in real time, and acts as the interface to the console operator. The distributed architecture has been interfaced to an actual spacecraft (NASA' s Bubble Space Telescope) and is able to process the incoming telemetry in ""real-time"" (i.e., several hundred data changes per second).",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-014.pdf,
14,1988,Planning,"Integrating Planning, Execution and Monitoring","Jose A. Ambros-lngerson, Sam Steel","IPEM, for Integrated Planning, Execution and Monitoring, provides a simple, clear and well defined framework to integrate these processes. Representation integration is achieved by naturally incorporating execution and monitoring information into [Chapman, 19871 TWEAK'S partial plan representation. Control integration is obtained by using a production system architecture where IF-THEN rules, referred to as flaws and fixes, specify partial plan transformations. Conflict resolution is done using a scheduler that embodies the current problem solving strategy. Since execution and plan elaboration operations have been designed to be independently applicable, and execution of an action is a scheduling decision like any other, the framework effectively supports interleaving of planning and execution (IPE). This renders a local ability to replan after both unexpected events and execution failure. The framework has served as the basis for an implemented hierarchical, nonlinear planning and execution system that has been tested on numerous examples, on various domains, and has shown to be reliable and robust.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-015.pdf,
15,1988,Planning,Reasoning about Action Using a Possible Models Approach,Marianne Winslett,"Ginsberg and Smith [6, 7] propose a new method for reasoning about action, which they term a possible worlds approach (PWA). The PWA is an elegant, simple, and potentially very powerful domain-independent technique that has proven fruitful in other areas of AI [13, 5]. In the domain of reasoning about action, Ginsberg and Smith offer the PWA as a solution to the frame problem (What facts about the world remain true when an action is performed?) and its dual, the ramification problem [3] (What facts about the world must change when an action is performed?). In addition, Ginsberg and Smith offer the PWA as a solution to the qualification problem (When is it reasonable to assume that an action will succeed?), and claim for the PWA computational advantages over other approaches such as situation calculus. Here and in [16] I show that the PWA fails to solve the frame, ramification, and qualification problems, even with additional simplifying restrictions not imposed by Ginsberg and Smith. The cause of the failure seems to be a lack of distinction in the PWA between the state of the world and the description of the state of the world. I introduce a new approach to reasoning about action, called the possible models approach, and show that the possible models approach works as well as the PWA on the examples of [6, 7] but does not suffer from its deficiencies.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-016.pdf,
16,1988,Planning,A Theory of Debugging Plans and Interpretations,Reid G. Simmons,"We present a theory of debugging applicable for planning and interpretation problems. The debugger analyzes causal explanations for why a bug arises to locate the underlying assumptions upon which the bug depends. A bug is repaired by replacing assumptions, using a small set of domain-independent debugging strategies that reason about the causal explanations and domain models that encode the effects of events. Our analysis of the planning and interpretation tasks indicates that only a small set of assumptions and associated repair strategies are needed to handle a wide range of bugs over a large class of domains. Our debugging approach extends previous work in both debugging and domain-independent planning. The approach, however, is computationally expensive and so is used in the context of the Generate, Test and Debug paradigm, in which the debugger is used only if the heuristic generator produces an incorrect hypothesis.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-017.pdf,
17,1988,Planning,Plan Abstraction Based on Operator Generalization,"John S. Anderson, Arthur M. Farley","We describe a planning system which automatically creates abstract operators while organizing a given set of primitive operators into a taxonomic hierarchy. At the same time, the system creates categories of abstract object types which allow abstract operators to apply to broad classes of functionally similar objects. After the system has found a plan to achieve a particular goal, it replaces each primitive operator in the plan with one of its ancestors from the operator taxonomy. The resulting abstract plan is incorporated into the operator hierarchy as a new abstract operator, an abstract-macro. The next time the planner is faced with a similar task, it can specialize the abstract-macro into a suitable plan by again using the operator taxonomy, this time replacing the abstract operators with appropriate descendants.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-018.pdf,
18,1988,Planning,Geometric Reasoning and Organized Optimization for Automated Process Planning,"Yasuyuki Maeda, Katsuya Shinohara","In order to contribute toward the realization of a practical computer-automated process planning system, this paper discusses two essential subjects: geometric reasoning and optimization capabilities. ESPER provides a solution for these two problems. Geometric reasoning mediates between symbolic reasoning and geometric modeling. It implies recognizing various features in geometric data as well as manipulation of these geometries. Optimization requires effective problem solving strategy and, in addition, cooperation between system inference and users’ interaction. For problem solving, knowledge is defined so as to avoid divergent search by pruning. Furthermore, users’ interactions can be incorporated into the optimization process to obtain a better solution. Through developing the system, it is shown that the methodology proposed here is effective for realizing practical process planning systems.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-019.pdf,
19,1988,Rule-Based Reasoning,Reasoning under Varying and Uncertain Resource Constraints,Eric J. Horvitz,"We describe the use of decision-theory to optimize the value of computation under uncertain and varying resource limitations. The research is motivated by the pursuit of formal models of rational decision making for computational agents, centering on the explicit consideration of preferences and resource availability. We focus here on the importance of identifying the multiattribute structure of partial results generated by approximation methods for making control decisions. Work on simple algorithms and on the control of decision-theoretic inference itself is described.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-020.pdf,
20,1988,Rule-Based Reasoning,Conflict Resolution In Fuzzy Forward-Chaining Production Systems,"James Bowen, Jianchu Kang","Forward-chaining productions have been used to implement some of the most significant expert systems. However, most forward chaining production languages make no provision for dealing with lexical imprecision. This paper briefly presents a language which supports fuzzy matching between condition patterns and facts in working memory. Then discussion is focussed on what part should be played in conflict resolution by the relative truth-values of fuzzily matched production instantiations.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-021.pdf,
21,1988,Search,Parallel Best-First Search of State-Space Graphs: A Summary of Results,"Vipin Kumar, K. Ramesh, V. Nageshwara Rao","This paper presents many different parallel formulations of the A*/Branch-and-Bound search algorithm. The parallel formulations primarily differ in the data structures used. Some formulations are suited only for shared-memory architectures, whereas others are suited for distributed-memory architectures as well. These parallel formulations have been implemented to solve the vertex cover problem and the TSP problem on the BBN Butterfly parallel processor. Using appropriate data structures, we are able to obtain fairly linear speedups for as many as 100 processors. We also discovered problem characteristics that make certain formulations more (or less) suitable for some search problems. Since the best-first search paradigm of A*/Branch-and-Bound is very commonly used, we expect these parallel formulations to be effective for a variety of problems. Concurrent and distributed priority queues used in these parallel formulations can be used in many parallel algorithms other than parallel A*/branch-and-bound.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-022.pdf,
22,1988,Search,Distributed Tree Search and Its Application to Alpha-Beta Pruning,"Chris Ferguson, Richard E. Korf","We propose a parallel tree search algorithm based on the idea of tree-decomposition in which different processors search different parts of the tree. This generic algorithm effectively searches irregular trees using an arbitrary number of processors without shared memory or centralized control. The algorithm is independent of the particular type of tree search, such as single-agent or two-player game, and independent of any particular processor allocation strategy. Uniprocessor depth-first and breadth-first search are special cases of this generic algorithm. The algorithm has been implemented for alpha-beta search in the game of Othello on a 32-node Hypercube multiprocessor. The number of node evaluations grows approximately linearly with the number of processors P, resulting in an overall speedup for alpha-beta with random node ordering of p.75 . Furthermore we present a novel processor allocation strategy, called Bound-and-Branch, for parallel alpha-beta search that achieves linear speedup in the case of perfect node ordering. Using this strategy, an actual speedup of 12 is obtained with 32 processors.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-023.pdf,
23,1988,Search,Some Experiments with Case-Based Search,"Steven Bradtke, Wendy G. Lehnert","Knowedge-based problem solvers traditionally merge knowledge about a domain with more general heuristics in an effort to confront novel problem situations intelligently. While domain knowledge is usually represented in terms of a domain model, the case-based reasoning (CBR) approach to problem solving utilizes domain knowledge in the form of past problem solving experience. In this paper we show how the CBR approach to problem solving forms the basis for a class of heuristic search techniques. Given a search space and operators for moving about the space, we can use a case-base of known problem solutions to guide us through the search. In this way, the case-base operates as a type of evaluation function used to prune the space and facilitate search. We will illustrate these ideas by presenting a CBR search algorithm as applied to the 8-puzzle, along with results from a set of experiments. The experiments evaluate 8-puzzle performance while manipulating different case-bases and case-base encoding techniques as independent variables. Our results indicate that there are general principles operating here which may be of use in a variety of applications where the domain model is weak but experience is strong.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-024.pdf,
24,1988,Search,Real-Time Heuristic Search: New Results,Richard E. Korf,"We present new results from applying the assumptions of two-player game searches, namely limited search horizon and commitment to moves in constant time, to single-agent problem-solving searches. We show that the search depth achievable with alpha pruning for a given amount of computation actually increases with increasing branching factor. We prove that real-time-A* (RTA*) makes locally optimal decisions given the heuristic information available to it on a tree. We then modify RTA* to perform optimally on a graph as well. We also prove that RTA* is guaranteed to find a solution to any solvable problem regardless of the initial heuristic values. In addition, we develop a learning version of RTA* that improves its performance over multiple problem-solving trials, and prove convergence of the learned heuristic values to the exact values. Finally, we demonstrate that these algorithms effectively solve larger problems than have previously been solvable with heuristic search techniques.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-025.pdf,
25,1988,Search,An Exact Best-First Search Procedure for the Constrained Rectangular Guillotine Knapsack Problem,"K. V. Viswanathan, A. Bagchi","The constrained Rectangular Guillotine Knapsack Problem (CRGKP) is a variant of the two-dimensional cutting stock problem. In the CRGKP, a stock rectangle of dimensions (L,W) is given. There are n different types of demanded rectangles, with the ith type ri having length li:, width wi, value vi and demand constraint bi. S must be cut using only orthogonal guillotine cuts to produce ai copies of ri, l <_ i <_ n, so as to maiximize a1v1 + a2v2 +...+ anvn, subject to the constraints ai <_ bi, l <_ i <_ n. All parameters are integers. Here a new best-first search algorithm for the CRGKP is described. The heuristic estimate function is monotone, and optimal solutions are guaranteed. Computational results indicate that this method is superior in performance to the two existing algorithms for the problem.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-026.pdf,
26,1988,Search,Tree-Clustering Schemes for Constraint-Processing,"Rina Dechter, Judea Pearl","The paper offers a systematic way of regrouping constraints into hierarchical structures capable of supporting information retrieval without backtracking. The method involves the formation and preprocessing of an acyclic database that permits a large variety of queries and local perturbations to be processed swiftly, either by sequential backtrack-free procedures, or by distributed constraint-propagation processes.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-027.pdf,
27,1988,Search,A Rearrangement Search Strategy for Determining Propositional Satisfiability,"Ramin Zabih, David McAllester","We present a simple algorithm for determining the satisfiability of propositional formulas in Conjunctive Normal Form. As the procedure searches for a satisfying truth assignment it dynamically rearranges the order in which variables are considered. The choice of which variable to assign a truth value next is guided by an upper bound on the size of the search remaining; the procedure makes the choice which yields the smallest upper bound on the size of the remaining search. We describe several upper bound functions and discuss the tradeoff between accurate upper bound functions and the overhead required to compute the upper bounds. Experimental data shows that for one easily computed upper bound the reduction in the size of the search spa,ce more than compensates for the 0verhea.d involved in selecting the next variable.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-028.pdf,
28,1988,Theorem Proving,Using Specialists to Accelerate General Reasoning,"Stephanie A. Miller, Lenhart K. Schubert","Theorem provers are prone to combinatorial explosions, especially when the reasoning chains needed to establish a desired result are lengthy. To alleviate this problem, special purpose inference methods have been developed that exploit properties of certain domains to shorten chains of reasoning with types, temporal relations, colors, numeric relations, and sets, to name a few. The problem investigated here is how to use these efficient, but limited methods in a more general enviromrrent. Although much research has been done on this problem, most of the resulting systems either restrict what they can represent and reason with, limit the types of special mechanisms that can be used, or are difficult to extend with other specialists. We develop a uniform interface to specialists which allows them to assist a resolution-based theorem prover in function evaluation, literal evaluation, and generalized resolving and factoring. The specialists incorporated into this system include a temporal reasoner, a type hierarchy, a number specialist, a set specialist, and a simple color specialist. Each new specialist was found to make possible fast proofs of questions previously beyond the scope of the theorem prover. Examples from the fully operational hybrid system are included.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-029.pdf,
29,1988,Theorem Proving,Goal-Directed Equation Solving,"Nachum Dershowitz, G. Sivakumar","Solving equations in equational Horn-clause theories is a programming paradigm that combines logic programming and functional programming in a clean manner. Languages like EQLOG, SLOG and RITE, express programs as rewrite rules and use narrowing to solve goals expressed as equations. In this paper, we express equational goal solving by means of a logic program that simulates rewriting of terms. Our goal-directed equation solving procedure is based on ""directed goals"", and combines narrowing with a more top-down approach. We also show how to incorporate a notion of operator derivability to prune some useless paths, while maintaining completeness of the method.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-030.pdf,
30,1988,Theorem Proving,Tableau-Based Theorem Proving In Normal Conditional Logics,"Chris Groeneboer, James P. Delgrande","This paper presents an extension of the semantic tableaux approach to theorem proving for the class of normal conditional logics. These logics are based on a possible worlds semantics, but contain a binary ""variable conditional"" operator => instead of the usual operator for necessity. The truth of A => B depends both on the accessibility relation between worlds, and on the proposition expressed by the antecedent A. Such logics have been shown to be appropriate for representing a wide variety of commonsense assertions, including default and prototypical properties, counterfactuals, notions of obligation, and others. The approach consists in attempting to find a truth assignment which will falsify a sentence or set of sentences. If successful, then a specific falsifying truth assignment is obtained; if not, then the sentence is valid. The approach is arguably more natural and intuitive than those based on proof-theoretic methods. The approach has been proven correct with respect to determining validity in the class of normal conditional logics. In addition, the approach has been implemented and tested on a number of different conditional logics. Various heuristics have been incorporated, and the implementation, while exponential in the worst case, is shown to be reasonably efficient for a large set of test cases.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-031.pdf,
31,1988,Theorem Proving,A General Proof Method for Modal Predicate Logic without the Barcan Formula,"Peter Jackson, Han Reichgelt","We present a general proof method for normal systems of modal predicate logic with identical inference rules for each such logic. Different systems are obtained by changing the conditions under which two formulas are considered complementary. The paper extends previous work in that we are no longer confined. to models in which the Barcan formula and its converse hold. This allows the domain of individuals to vary from world to world. Modifications to the original inference rules are given, and a semantic justification is provided.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-032.pdf,
32,1988,"TruthMaintenance Systems",An Efficient ATMS for Equivalence Relations,"Caroline N. Koff, Nicholas S. Flann, Thomas G. Dietterich","We introduce a specialized ATMS for efficiently computing equivalence relations in multiple contexts. This specialized ATMS overcomes the problems with existing solutions to reasoning with equivalence relations. The most direct implementation of an equivalence relation in the ATMS-encoding the reflexive, transitive and symmetric rules in the consumer architectureproduces redundant equality derivations and requires O(n3) label update attempts (where n is the number of terms in an equivalence class). An alternative implementation is one that employs simple equivalence classes. However, this solution is unacceptable, since the number of classes grows exponentially with the number of distinct assumptions. The specialized ATMS presented here produces no redundant equality derivations, requires only O(n2) label update attempts, and is most efficient when there are many distinct assumptions. This is achieved by exploiting a special relationship that holds among the labels of the equality assertions because of transitivity. The standard dependency structure construction and traversal is replaced by a single pass over each label in a weaker kind of equivalence class. The specialized ATMS has been implemented as part of the logic programming language FORLOG.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-033.pdf,
33,1988,"TruthMaintenance Systems",A General Labeling Algorithm for Assumption-Based Truth Maintenance,Johan de Kleer,"Assumption-based truth maintenance svstems have become a powerful and widely used tool in Artificial Intelligence problem solvers. The basic ATMS is restricted to accepting only horn clause justifications. Although various generalizations have been made and proposed to allow an ATMS to handle more general clauses, they have all involved the addition of complex and difficult to integrate hyperresolution rules. This paper presents an alternative approach based on negated assumptions which integrates simply and cleanly into existing ATMS algorithms and which does not require the use of a hyperresolution rule to ensure label consistency.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-034.pdf,
34,1988,"TruthMaintenance Systems",Focusing the ATMS,"Kenneth D. Forbus, Johan de Kleer","Many problems having enormous search spaces can nevertheless be solved because only a very small fraction of that space need be traversed to find the needed solution(s). The ability of assumption-based truth maintenance systems to rapidly switch and compare contexts is an advantage for such problems, but existing ATMS techniques generally perform badly on them. This paper describes a new strategy, the implied-by strategy, for using the ATMS that efficiently supports problem solving in domains which are infinite and where the inference engine must retain tight control in the course of problem solving. We describe the three mechanisms required to implement this strategy: focus environments, implied-by consumers, and contradiction conaumera. We compare the implied-by strategy to previous ATMS strategies, and demonstrate its effectiveness by performance comparisons in two simple domains. Finally, we discuss the implications for parallel processing and future ATMS design.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-035.pdf,
35,1988,"TruthMaintenance Systems",Massively Parallel Assumption-Based Truth Maintenance,"Michael Dixon, Johan de Kleer","De Kleer' s Assumption-based Truth Maintenance System (ATMS) is a propositional inference engine designed to simplify the construction of problem solvers that search complex search spaces efficiently. The ATMS has become a key component of many problem solvers, and often the primary consumer of computational resources. Although considerable effort has gone into designing and optimizing the LISP implementation, it now appears to be approaching the performance limitations of serial architectures. In this paper we show how the combination of a conventional serial machine and a massively parallel processor can dramatically speed up the ATMS algorithms, providing a very powerful general purpose architecture for problem solving.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-036.pdf,
36,1988,Uncertainty,Evidential Reasoning Using DELIEF,"Debra K. Zarley, Yen-Teh Hsia, Glenn Shafer","The Dempster-Shafer theory of belief functions [Shafer 1976] is an intuitively appealing formalism for reasoning under uncertainty. Several AI implementations have been undertaken [e.g., Lowrance et al. 1986, Biswas and Anand 1987], but the computational complexity of Dempster’s rule has limited the usefulness of such implementations. With the advent of efficient propagation schemes in Markov trees [Shafer et al. 1987], the time is ripe for more powerful systems. This paper discusses DELIEF (Design of bELIEFs), an interactive system that allows the design of belief function arguments via a simple graphical interface. The user of DELIEF constructs a graph, with nodes representing variables and edges representing relations among variables. This graph serves as a default knowledge schema. The user enters belief functions representing evidence pertinent to the individual variables in a specific situation, and the system combines them to obtain beliefs on all variables. The schema may be revised and re-evaluated until the user is satisfied with the result. The Markov tree used for belief propagation is displayed on demand. The system handles Bayesian causal trees [Pearl 1986] as a special case, and it has a special user interface for this case.",https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-037.pdf,
37,1988,Uncertainty,Belief Maintenance: An Integrated Approach to Uncertainty Management,"Kathryn B. Laskey, Paul E. Lehner",Belief maintenance represents a unified approach to assumption-based and numerical uncertainty management. A formal equivalence is demonstrated between Shafer-Dempster belief theory and assumption-based truth maintenance extended to incorporate a probability calculus on assumptions. Belief propagation through truth maintenance automatically and correctly accounts for non-independencies among propositions due to shared antecedents. Belief maintenance also incorporates an ability to represent and reason with defaults. The result is a framework for non-monotonic reasoning about the application of a quantitative uncertainty calculus.,https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-038.pdf,
38,1988,Uncertainty,A Note on Probabilistic Logic,Mary McLeish,This paper answers a question posed by Nils Nilsson in his paper [9] on Probabilistic Logic: When is the maximum entropy solution to the entailment problem equal to the solution obtained by the projection method? Conditions are given for the relevant matrices and vectors which can be tested without actually computing the two solutions and comparing them. Examples are discussed and some comments made concerning the use and computational problems of probabilistic logic.,https://aaai.org/Library/AAAI/1988/../../../Papers/AAAI/1988/AAAI88-039.pdf,
