,conference_year,category,title,author,abstract,download_url,keywords
10,2005,Activity and Plan Recognition,Activity Recognition through Goal-Based Segmentation,"Jie Yin, Dou Shen, Qiang Yang, Ze-Nian Li","A major issue in activity recognition in a sensor network is how to automatically segment the low-level signal sequences in order to optimize the probabilistic recognition models for goals and activities. Past efforts have relied on segmenting the signal sequences by hand, which is both time-consuming and error-prone. In our view, segments should correspond to atomic human activities that enable a goal-recognizer to operate optimally; the two are intimately related. In this paper, we present a novel method for building probabilistic activity models at the same time as we segment signal sequences into motion patterns. We model each motion pattern as a linear dynamic model and the transitions between motion patterns as a Markov process conditioned on goals. Our EM learning algorithm simultaneously learns the motion-pattern boundaries and probabilistic models for goals and activities, which in turn can be used to accurately recognize activities in an online phase. A major advantage of our algorithm is that it can reduce the human effort in segmenting and labeling signal sequences. We demonstrate the effectiveness of our algorithm using the data collected in a real wireless environment.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-005.pdf,Subjects: 3.4 Probabilistic Reasoning
11,2005,Agents / Multiagent Systems,Team Member Reallocation via Tree Pruning,"Noa Agmon, Gal A Kaminka, Sarit Kraus","This paper considers the task reallocation problem, where k agents are to be extracted from a coordinated group of N agents in order to perform a new task. The interaction between the team members and the cost associated with this interaction are represented by a weighted graph. Consider a group of N robots organized in a formation, the graph is the monitoring graph which represents the sensorial capabilities of the robots, i.e., which robot can sense the other and at what cost. Following this example, the team member reallocation problem this paper deals with is the extraction of k robots from the group in order to acquire a new target, while minimizing the cost of the interaction of the remaining group. In general, the method proposed here shifts the utility from the team member itself to the interaction between the members, and calculates the reallocation according to this interaction utility. We found that this can be done optimally by a deterministic polynomial time algorithm under several constraints, the first constraint is that k = O(log N). We describe several other domains in which this method is applicable.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-000.pdf,Subjects: 7.1 Multi-Agent Systems; 9.2 Computational Complexity
12,2005,Agents / Multiagent Systems,Efficient No-Regret Multiagent Learning,"Bikramjit Banerjee, Jing Peng","We present new results on the efficiency of no-regret algorithms in the context of multiagent learning. We use a known approach to augment a large class of no-regret algorithms to allow stochastic sampling of actions and observation of scalar reward of only the action played. We show that the average actual payoffs of the resulting learner gets (1) close to the best response against (eventually) stationary opponents, (2) close to the asymptotic optimal payoff against opponents that play a converging sequence of policies, and (3) close to at least a dynamic variant of minimax payoff against arbitrary opponents, with a high probability in polynomial time. In addition the polynomial bounds are shown to be significantly better than previously known bounds. Furthermore, we do not need to assume that the learner knows the game matrices and can observe the opponents’ actions, unlike previous work.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-007.pdf,Subjects: 7.1 Multi-Agent Systems; 12.1 Reinforcement Learning
13,2005,Agents / Multiagent Systems,Solving DisCSPs with Penalty Driven Search,"Muhammed Basharu, Ines Arana, Hatem Ahriz","We introduce the Distributed, Penalty-driven Local search algorithm (DisPeL) for solving Distributed Constraint Satisfaction Problems. DisPeL is a novel distributed iterative improvement algorithm which escapes local optima by the use of both temporary and incremental penalties and a tabu-like no-good store. We justify the use of these features and provide empirical results which demonstrate the competitiveness of the algorithm.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-008.pdf,Subjects: 15.2 Constraint Satisfaction; 7. Distributed AI
14,2005,Agents / Multiagent Systems,Coordination and Adaptation in Impromptu Teams,"Michael Bowling, Peter McCracken","Coordinating a team of autonomous agents is one of the major challenges in building effective multiagent systems. Many techniques have been devised for this problem, and coordinated teamwork has been demonstrated even in highly dynamic and adversarial environments. A key assumption of these techniques, though, is that the team members are developed together as a whole. In many multiagent scenarios, this assumption is violated. We study the problem of coordination in impromptu teams, where a team is composed of independent agents each unknown to the others. The team members have their own skills, models, strategies, and coordination mechanisms, and no external organization is imposed upon them. In particular, we propose two techniques, one adaptive and one predictive, for coordinating a single agent that joins an unknown team of existing agents. We experimentally evaluate these mechanisms in the robot soccer domain, while introducing useful baselines for evaluating the performance of impromptu teams. We show some encouraging success while demonstrating this is a very fertile area of research.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-009.pdf,Subjects: 7.1 Multi-Agent Systems; 17. Robotics
15,2005,Agents / Multiagent Systems,Robust and Self-Repairing Formation Control for Swarms of Mobile Agents,"Jimming Cheng, Winston Cheng, Radhika Nagpal","We describe a decentralized algorithm for coordinating a swarm of identically-programmed mobile agents to spatially self-aggregate into arbitrary shapes using only local interactions. Our approach, called SHAPEBUGS, generates a consensus coordinate system by agents continually performing local trilaterations, and achieves shape formation by simultaneously allowing agents to disperse within the defined 2D shape using a Contained Gas Model. This approach has several novel features (1) agents can easily aggregate into arbitrary user-specified shapes, using a formation process that is independent of the number of agents (2) the system automatically adapts to influx and death of agents, as well as accidental displacement. We show that the consensus coordinate system is robust and provides reasonable accuracy in the face of significant sensor and movement error.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-010.pdf,Subjects: 7. Distributed AI; 7.1 Multi-Agent Systems
16,2005,Agents / Multiagent Systems,An Extended Protocol for Multiple-Issue Concurrent Negotiation,"Jiangbo Dang, Michael N. Huhns",Content Area:  1. Agents/Multiagent Systems,https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-011.pdf,Subjects: 7.1 Multi-Agent Systems
17,2005,Agents / Multiagent Systems,The Semantics of Potential Intentions,"Xiaocong Fan, John Yen","The SharedPlans theory provides an axiomatic framework of collaborative plans based on four types of intentional attitudes. However, there still lacks an adequate semantics for the potential intention operators. In this paper, we give a formal semantics to potential intentions, and examine models that can validate various relations between beliefs, intentions, and potential intentions.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-012.pdf,Subjects: 9.4 Philosophical Foundations; 7. Distributed AI
18,2005,Agents / Multiagent Systems,Agent-Organized Networks for Multi-Agent Production and Exchange,"Matthew Gaston, Marie desJardins","As multi-agent systems grow in size and complexity, social networks that govern the interactions among the agents will directly impact system behavior at the individual and collective levels. Examples of such large-scale, networked multi-agent systems include peer-to-peer networks, distributed information retrieval, and agent-based supply chains. One way of dealing with the uncertain and dynamic nature of such environments is to endow agents with the ability to modify the agent social network by autonomously adapting their local connectivity structure. In this paper, we present a framework for agent-organized networks (AONs) in the context of multi-agent production and exchange, and experimentally evaluate the feasibility and efficiency of specific AON strategies. We find that decentralized network adaptation can significantly improve organizational performance. Additionally, we analyze several properties of the resulting network structures and consider their relationship to the observed increase in organizational performance.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-013.pdf,Subjects: 7.1 Multi-Agent Systems; 7.2 Software Agents
19,2005,Agents / Multiagent Systems,Supporting Collaborative Activity,"Meirav Hadad, Gilad Armon-Kest, Gal A. Kaminka, Sarit Kraus","This paper presents a model---SharedActivity---for collaborative agents acting in a group. The model suggests mental states for agents with different levels of cooperation and permits the formation of groups in which members increase individual benefits. Unlike previous models, the model covers group member behavior where group members do not have a joint goal, but act collaboratively. The model defines key components of a collaborative activity and provides a platform for supporting such activity. We studied the behavior of the model in a simulation environment. Results show how the benefit attained by cooperation is influenced by the complexity of the environment, the number of group members, and the social dependencies between the members. The results demonstrate that the model covers social behavior both in settings previously addressed, as well as in novel settings.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-014.pdf,Subjects: 7.1 Multi-Agent Systems
20,2005,Agents / Multiagent Systems,Multiple Agent Event Detection and Representation in Videos,"Asaad Hakeem, Mubarak Shah","We propose a novel method to detect events involving multiple agents in a video and to learn their structure in terms of temporally related chain of sub-events. The proposed method has three significant contributions over existing frameworks. First, in order to learn the event structure from training videos, we present the concept of a video event graph, which is composed of temporally related sub-events. Using the video event graph, we automatically encode the event dependency graph. The event dependency graph is the learnt event model that depicts the frequency of occurrence of conditionally dependent sub-events. Second, we pose the problem of event detection in novel videos as clustering the maximally correlated sub-events, and use normalized cuts to determine these clusters. The principal assumption made in this work is that the events are composed of highly correlated chain of sub-events, that have high weights (association) within the cluster and relatively low weights (disassociation) between clusters. These weights (between sub-events) are the likelihood estimates obtained from the event models. Last, we recognize the importance of representing the variations in the temporal order of sub-events, occurring in an event, and encode the probabilities directly into our representation. We show results of our learning, detection, and representation of events for videos in the meeting, surveillance, and railroad monitoring domains.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-015.pdf,Subjects: 7.1 Multi-Agent Systems; 19. Vision
21,2005,Agents / Multiagent Systems,Anyone But Him: The Complexity of Precluding an Alternative,"Edith Hemaspaandra, Lane A. Hemaspaandra, J&ouml;rg Rothe","Preference aggregation in a multiagent setting is a central issue in both human and computer contexts. In this paper, we study in terms of complexity the vulnerability of preference aggregation to destructive control. That is, we study the ability of an election&#8217;s chair to, through such mechanisms as voter/candidate addition/suppression/partition, ensure that a particular candidate (equivalently, alternative) does not win. And we study the extent to which election systems can make it impossible, or computationally costly (NP-complete), for the chair to execute such control. Among the systems we study---plurality, Condorcet, and approval voting---we find cases where systems immune or computationally resistant to a chair choosing the winner nonetheless are vulnerable to the chair blocking a victory. Beyond that, we see that among our studied systems no one system offers the best protection against destructive control. Rather, the choice of a preference aggregation system will depend closely on which types of control one wishes to be protected against. We also find concrete cases where the complexity of or susceptibility to control varies dramatically based on the choice among natural tie-handling rules.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-016.pdf,Subjects: 9.2 Computational Complexity; 7.1 Multi-Agent Systems
22,2005,Agents / Multiagent Systems,Towards Model-Based Diagnosis of Coordination Failures,"Meir Kalech, Gal A.","With increasing deployment of multi-agent and distributed systems, there is an increasing need for failure diagnosis systems. While successfully tackling key challenges in multi-agent settings, model-based diagnosis has left open the diagnosis of coordination failures, where failures often lie in the boundaries between agents, and thus the inputs to the model - with which the diagnoser simulates the system to detect discrepancies - are not known. However, it is possible to diagnose such failures using a model of the coordination between agents. This paper formalizes model-based coordination diagnosis, using two coordination primitives (concurrence and mutual exclusion). We define the consistency-based and abductive diagnosis problems within this formalization, and show that both are NP-Hard by mapping them to other known problems.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-017.pdf,Subjects: 1.5 Diagnosis; 7.1 Multi-Agent Systems
23,2005,Agents / Multiagent Systems,Flexible Teamwork in Behavior-Based Robots,"Gal A. Kaminka, Inna Frenkel","A key challenge in deploying teams of robots in real-world applications is to automate the control of teamwork, such that the designer can focus on the taskwork. Existing teamwork architectures seeking to address this challenge are monolithic, in that they commit to interaction protocols at the architectural level, and do not allow the designer to mix and match protocols for a given task. We present BITE, a behavior-based teamwork architecture that automates collaboration in physical robots, in a distributed fashion. BITE separates task behaviors that control a robot’s interaction with its task, from interaction behaviors that control a robot’s interaction with its teammates. This distinction provides for flexibility and modularity in terms of the interactions used by teammates to collaborate effectively. It also allows BITE to synthesize and significantly extend existing teamwork architectures. BITE also incorporates key lessons learned in applying multi-agent teamwork architectures in physical robot teams. We present empirical results from experiments with teams of Sony AIBO robots executing BITE, and discuss the lessons learned.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-018.pdf,Subjects: 7.1 Multi-Agent Systems; 17. Robotics
24,2005,Agents / Multiagent Systems,Coordinating Agile Systems through the Model-Based Execution of Temporal Plans,"Thomas Leaute, Brian C. Williams","Agile autonomous systems are emerging, such as unmanned aerial vehicles (UAVs), that must robustly perform tightly coordinated time-critical missions; for example, military surveillance or search-and-rescue scenarios. In the space domain, execution of temporally flexible plans has provided an enabler for achieving the desired coordination and robustness. We address the challenge of extending plan execution to under-actuated systems that are controlled indirectly through the setting of continuous state variables. Our solution is a novel model-based executive that takes as input a temporally flexible state plan, specifying intended state evolutions, and dynamically generates a near-optimal control sequence. To achieve optimality and safety, the executive plans into the future, framing planning as a disjunctive programming problem. To achieve robustness to disturbances and tractability, planning is folded within a receding horizon, continuous planning framework. Key to performance is a problem reduction method based on constraint pruning. We benchmark performance through a suite of UAV scenarios using a hardware-in-the-loop testbed.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-019.pdf,Subjects: 1.11 Planning; 3.5 Qualitative Reasoning
25,2005,Agents / Multiagent Systems,Controversial Users Demand Local Trust Metrics: An Experimental Study on Epinions.com Community,"Paolo Massa, Paolo Avesani.","In today’s connected world it is possible and very common to interact with unknown people, whose reliability is unknown. Trust Metrics are a recently proposed technique for answering questions such as ""Should I trust this user?"". However, most of the current research assumes that every user has a global quality score and that the goal of the technique is just to predict this correct value. We show, on data from a real and large user community, Epinions.com, that such an assumption is not realistic because there is a significant portion of what we call controversial users, users who are trusted and distrusted by many. A global agreement about the trustworthiness value of these users cannot exist. We argue, using computational experiments, that the existence of controversial users (a normal phenomena in societies) demands Local Trust Metrics, techniques able to predict the trustworthiness of an user in a personalized way, depending on the very personal view of the judging user.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-020.pdf,Subjects: 7.1 Multi-Agent Systems; 8. Enabling Technologies
26,2005,Agents / Multiagent Systems,Modeling Human Behavior for Virtual Training Systems,"Yohei Murakami, Yuki Sugimoto, Toru Ishida","Constructing highly realistic agents is essential if agents are to be employed in virtual training systems. In training for collaboration based on face-to-face interaction, the generation of emotional expressions is one key. In training for guidance based on one-to-many interaction such as direction giving for evacuations, emotional expressions must be supplemented by diverse agent behaviors to make the training realistic. To reproduce diverse behavior, we characterize agents by using a various combinations of operation rules instantiated by the user operating the agent. To accomplish this goal, we introduce a user modeling method based on participatory simulations. These simulations enable us to acquire information observed by each user in the simulation and the operating history. Using these data and the domain knowledge including known operation rules, we can generate an explanation for each behavior. Moreover, the application of hypothetical reasoning, which offers consistent selection of hypotheses, to the generation of explanations allows us to use otherwise incompatible operation rules as domain knowledge. In order to validate the proposed modeling method, we apply it to the acquisition of an evacuee’s model in a fire-drill experiment. We successfully acquire a subject’s model corresponding to the results of an interview with the subject.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-021.pdf,Subjects: 7.1 Multi-Agent Systems; 7.2 Software Agents
27,2005,Agents / Multiagent Systems,Networked Distributed POMDPs: A Synthesis of Distributed Constraint and POMDPs,"Ranjit Nair, Pradeep Varakantham, Milind Tambe, Makoto Yokoo","In many real-world multiagent applications such as distributed sensor nets, a network of agents is formed based on each agent’s limited interactions with a small number of neighbors. While distributed POMDPs capture the real-world uncertainty in multiagent domains, they fail to exploit such locality of interaction. Distributed constraint optimization (DCOP) captures the locality of interaction but fails to capture planning under uncertainty. This paper present a new model synthesized from distributed POMDPs and DCOPs, called Networked Distributed POMDPs (ND-POMDPs). Exploiting network structure enables us to present two novel algorithms for ND-POMDPs: a distributed policy generation algorithm that performs local search and a systematic policy search that is guaranteed to reach the global optimal.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-022.pdf,Subjects: 7.1 Multi-Agent Systems
28,2005,Agents / Multiagent Systems,New Approaches to Optimization and Utility Elicitation in Autonomic Computing,"Relu Patrascu, Craig Boutilier,Rajarshi Das,Jeffrey O. Kephart,Gerald Tesauro,William E. Walsh","Autonomic (self-managing) computing systems face the critical problem of resource allocation to different computing elements. Adopting a recent model, we view the problem of provisioning resources as involving utility elicitation and optimization to allocate resources given imprecise utility information. In this paper, we propose a new algorithm for regret-based optimization that performs significantly faster than that proposed in earlier work. We also explore new regret-based elicitation heuristics that are able to find near-optimal allocations while requiring a very small amount of utility information from the distributed computing elements. Since regret-computation is intensive, we compare these to the more tractable Nelder-Mead optimization technique w.r.t. amount of utility information required.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-023.pdf,Subjects: 15.5 Decision Theory; 7.1 Multi-Agent Systems
29,2005,Agents / Multiagent Systems,An Ecological Approach to Agent Population Management,"Maxim D. Peysakhov, Robert N. Lass, William C. Regli, Moshe Kam","The problem of maintaining a desired number of mobile agents on a network is not trivial, especially if what is required is a completely decentralized solution. Decentralized control makes a system more robust and less susceptible to partial failures. The problem of agent population management is exacerbated on wireless ad hoc networks where host mobility can result in significant changes in the network size and topology. System stability is also of critical importance. This paper analyzes the stability of a previously proposed ecology-inspired approach to agent population management, and proposes improvements. The stability of the new ecology based strategy is proved theoretically, and the clusions are verified with a set of experiments.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-024.pdf,Subjects: 7.1 Multi-Agent Systems
30,2005,Agents / Multiagent Systems,Distributing Coalitional Value Calculations among Cooperative Agents,"Talal Rahwan, Nicholas R. Jennings","The process of forming coalitions of software agents generally requires calculating a value for every possible coalition which indicates how beneficial that coalition would be if it was formed. Now, since the number of possible coalitions increases exponentially with the number of agents involved, having one agent calculate all the values is inefficient. Given this, we present a novel algorithm for distributing this calculation among agents in cooperative environments. Specifically, by using our algorithm, each agent is assigned some part of the calculation such that the agents’ shares are exhaustive and disjoint. Moreover, the algorithm is decentralized, requires no communication between the agents, and has minimal memory requirements. To evaluate the effectiveness of our algorithm we compare it with the only other algorithm available in the literature (due to Shehory and Kraus). This shows that for the case of 25 agents, the distribution process of our algorithm took 0.00037% of the time, the values were calculated using 0.000006% of the memory, the calculation redundancy was reduced from 477826101 to 0, and the total number of bytes sent between the agents dropped from 674047872 to 0 (note that for larger numbers of agents, these improvements become exponentially better).",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-025.pdf,Subjects: 7. Distributed AI; 7.1 Multi-Agent Systems
31,2005,Agents / Multiagent Systems,Cooperative Exploration in the Electronic Marketplace,"David Sarne, Sarit Kraus","In this paper we study search strategies of agents that represent buyer agents’ coalitions in electronic marketplaces. The representative agents operate in environments where numerous potential complex opportunities can be found. Each opportunity is associated with several different terms and conditions thus differing from other opportunities by its value for the coalition. Given a search cost, the goal of the representative agent is to find the best set of opportunities which fulfills the coalition’s demands with the maximum overall utility, to be divided among the coalition members. Given the option of side-payments, this strategy will always be preferred by all coalition members (thus no conflict of interests), regardless of the coalition’s payoff division protocol. We analyze the incentive to form such coalitions and extract the optimal search strategy for their representative agents, with a distinction between operating in B2C and C2C markets. Based on our findings we suggest efficient algorithms to be used by the representative agents for calculating their strategy and the appropriate derived expected utilities. A computational-based example is given, illustrating the achieved performance as a function of the heterogeneity level of the coalition’s members.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-026.pdf,Subjects: 7.1 Multi-Agent Systems
32,2005,Agents / Multiagent Systems,Solving the Auction-Based Task Allocation Problem in an Open Environment,"David Sarne, Sarit Kraus","In this paper we analyze the process of allocating tasks to self-interested agents in uncertain changing open environments. The allocator in our model is responsible for the performance of dynamically arriving tasks using a second price reverse auction as the allocation protocol. Since the agents are self-interested (i.e. each agent attempts to maximize its own revenue), previous models concerning cooperative agents aiming for a joint goal are not applicable. Thus the main challenge is to identify a set of equilibrium strategies - a stable solution where no agent can benefit from changing its strategy given the other agents’ strategies - for any specific environmental settings. We formulate the model and discuss the difficulty in extracting the agents’ equilibrium strategies directly from the model’s equations. Consequently we propose an efficient algorithm to accurately approximate the agents’ equilibrium strategies. A comparative illustration through simulation of the system performance in a closed and open environments is given, emphasizing the advantage of the allocator operating in the latter environment, reaching results close to those obtained by a central enforceable allocation.",https://aaai.org/Library/AAAI/2005/../../../Papers/AAAI/2005/AAAI05-027.pdf,Subjects: 7.1 Multi-Agent Systems
